"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cd-scale-avg" "cs-scale-avg" "cl-scale-avg")
2390 0.1801672401046633 0.06011749392304494 -0.007353689213481436 8.279513527605683e-05 -0.0002965537159068017 0.002909979735074932 0.1851634104327187 0.05451189596667428 0.002325705271552835 0.1852273687784132 -0.0003588405501230678 0.05495506189483487
2400 0.180461181701497 0.06017082368787949 -0.007327521206210248 7.108445249115343e-05 -0.0003378046435257217 0.002837884638592665 0.1854273054033542 0.05455993211714844 0.002161424810815088 0.1852873219060136 4.837691724244224e-05 0.05489280076000447
2410 0.180372717696019 0.05974415878317809 -0.007279332523036828 0.000263679751210593 -0.0005961931375428043 0.00176152447373835 0.1853120121630032 0.05425715967595238 0.0009507657918507112 0.1853769438664699 0.0003815993700071697 0.05481210725717858
2420 0.1803682333790932 0.0595571798530703 -0.00730586172205801 0.0005960267248893967 -0.0008948514863991228 -0.0004672443790909725 0.1853058753987883 0.05442323059737263 -0.0009135650818601855 0.1854389491150935 0.0005210915066518194 0.05472277990402794
2430 0.1803049082527619 0.05979272187296084 -0.007302210485501218 0.0007552263999247826 -0.0009762199813613602 -0.001632730421073081 0.1852150529465723 0.05503193505936465 -0.001240164453751985 0.1854731274308642 0.0005878519345330856 0.05471130175483605
2440 0.1799931124093445 0.0599900966741589 -0.007348203946978412 0.0006295844788465713 -0.0007288099791652887 -0.0004812127993697182 0.1849385353818891 0.05537830534769297 0.0005681197001365768 0.1854297765066714 0.0007191982399832805 0.05477569866525326
2450 0.1797583783695921 0.06017681653942947 -0.007530275310046418 0.0001823408981593816 -0.0002054507299090825 0.001531101470358137 0.1847619199082046 0.05553510364324896 0.003093535351025141 0.1853073537500839 0.001025412991969513 0.05484431397464587
2460 0.1796318811869888 0.0607499766036914 -0.007638024584561699 -0.0003139762348625281 0.0002799567900995843 0.002868392753167866 0.1846687361291729 0.05595912046695123 0.004687736332324798 0.1851640269476044 0.001451620245852278 0.0549112058950086
2470 0.1796261390627648 0.06111769619307259 -0.00762623079031543 -0.0004501368157802629 0.000405052903622692 0.003208512393533275 0.184638540684626 0.05604787806002501 0.004996339284954381 0.1850697741332789 0.001818181104214669 0.05500821483029542
2480 0.17977594542199 0.06102765767228857 -0.007705757019519435 -0.0002130591336365582 0.0001068041725419625 0.0019866650666962 0.1847366964967769 0.05561464276363896 0.003280310402640424 0.1850291311104906 0.001986887572217062 0.05509891768644826
2490 0.1795820851676497 0.0603867507344126 -0.007780225898796257 0.0003584222536381579 -0.0003072847882995822 -0.0006818804651029562 0.1844746260613777 0.05483199958070022 0.000277562683374128 0.1849863973137957 0.001899557385384968 0.05515522726374985
2500 0.1792486969130701 0.06026277174016745 -0.007793223034939835 0.0005074005166812516 -0.0003281310306249679 -0.001965287375176413 0.1840589399625058 0.05478172257051344 -0.00117056573244428 0.184873749796334 0.001602384369450894 0.05517123780793818
2510 0.179530356755283 0.06072351855729182 -0.007707655627769459 9.46281362919498e-05 7.017400050469569e-05 -0.0009883541461927223 0.1842876590935286 0.05536095231246579 -0.000438290849358168 0.1847487228664446 0.001351389930497329 0.05524206761405006
2520 0.1798004410870021 0.06087043513431833 -0.007520593151073756 -0.0001955086061667652 0.0003259425456352129 -0.000392841689702234 0.1845838729404956 0.05554503758641183 -0.0003943712557043925 0.1846708454572339 0.00133746383573924 0.05536426463212085
2530 0.1795617203377439 0.06055383612623401 -0.007403985134526335 -0.0002216942950011793 0.0003093534430997971 -0.0004511762862839133 0.184368461096791 0.05524134534262132 -0.0009273549060315383 0.1845875576598185 0.001395699601949412 0.05542906895084528
2540 0.179245234027035 0.05958689369119497 -0.007452873582287064 -0.0004038075069545091 0.0003891958804326418 -0.0004626730790654548 0.1840766977692205 0.05434206099583792 -0.001313964192666455 0.1845054683422235 0.001316080939627876 0.05538314176971124
2550 0.1791734763657087 0.05842079217626348 -0.007647887499744547 -0.0006264188358770897 0.0005388049080480814 -0.0002512347726208764 0.1840329104830123 0.0534024973996599 -0.001271756167071804 0.1844209237390737 0.000987201178137167 0.0552179122386235
2560 0.1796454105744619 0.05774242037864778 -0.007695185101970986 -0.0007669531068107061 0.0006354488959964852 -0.0002020651511064191 0.1845528749928795 0.05280050408532144 -0.001403867116342581 0.1843806356367 0.0004511686083399455 0.05494419512428821
2570 0.1802491835879449 0.0579888564873013 -0.007610481138983417 -0.0007607485445367852 0.0005721587845909384 -0.0009943751645847903 0.1851938195187555 0.05312410703929243 -0.002186347233833628 0.1844070175083402 -0.0002281516775931914 0.05462731276431843
2580 0.1806085144940762 0.05871363379281785 -0.007527494046001514 -0.0003842932153464824 0.0001605495884666227 -0.002372438786403301 0.1855815176363975 0.05398130481965637 -0.00313151268565796 0.1844808049868084 -0.0009218671896697967 0.05440158551485624
2590 0.1807049269144008 0.05940628187510971 -0.007554006251974328 0.0003827180719903653 -0.0005049665852352956 -0.004079996298248287 0.1857783977357066 0.05470914121983116 -0.00416186977791437 0.1845877010595285 -0.001456220612339793 0.0543244572254236
2600 0.18039114698331 0.05961738855557153 -0.007570705600517568 0.0007110305916628952 -0.000712677051031138 -0.004293712101152289 0.1855411259161544 0.05490209317214536 -0.003800680769316409 0.1847356364131137 -0.001799133449212236 0.05434122599078548
2610 0.1799759264912595 0.0593843877591775 -0.007639662905998271 0.0005082224933224169 -0.0004833612714780391 -0.001786845473711805 0.1850586736533688 0.05464549295592319 -0.001250861090594857 0.1848492054494187 -0.001965788929165021 0.05430631219196223
2620 0.1798392051286244 0.05916269337658805 -0.007712970920882587 0.0002440694272433458 -0.0002513933717162699 0.0003429133936600751 0.1848422508160563 0.05438411099123602 0.0005156457990124153 0.184891143913843 -0.001942093025433126 0.05420779433957688
2630 0.1797526625069458 0.05882047070403359 -0.007737966273195667 0.0003241464085812077 -0.0003528721253495145 -0.000151857317849184 0.1847338971818427 0.05398523210516304 -0.0002712565551762807 0.1849216091696872 -0.001847704974078293 0.05408203028375382
2640 0.1797116244586195 0.05854781233807524 -0.00778870642411625 0.0008073152560529937 -0.0008714070237495676 -0.00242743365552619 0.1846405017638054 0.0535899717196472 -0.002598936982212341 0.1849695822267978 -0.00187719423127665 0.05398176507468567
2650 0.1794554833733624 0.05805000071453489 -0.007923724697188531 0.00141255749744564 -0.001492763801494941 -0.005108195350131282 0.1843076797921687 0.05296388878745809 -0.005144750906093278 0.1850168808410625 -0.002152811050037603 0.05392549599581858
2660 0.1790211868288888 0.05799343551171412 -0.008002934246677857 0.001715615775811031 -0.001703439091957611 -0.006001206703465222 0.1838246183358884 0.05298523657459073 -0.005794286911516602 0.1849923859112567 -0.002595054681047938 0.05391231271769693
2670 0.1787642367477483 0.05832289495474662 -0.007832546050933869 0.001154943441280172 -0.001125238530937226 -0.004433857761901559 0.1835196967386686 0.05354260165453667 -0.003949421544294017 0.1848631455150168 -0.00290855191152744 0.05395227648252571
2680 0.1791378318674006 0.05906401385141104 -0.007648504568483986 1.415853811047218e-05 -0.0001095607376768883 -0.001308232067065638 0.1838734419718472 0.05440531603653296 -0.001201192698572799 0.1846851902254804 -0.002884975864589344 0.05398871652665901
2690 0.1796932880160928 0.06012169372303237 -0.007660177772946255 -0.0008872498389899401 0.0006270614575284898 0.002032604247333714 0.1844385187336531 0.05544760054331101 0.001364040226293102 0.1845357085944943 -0.002485180000714314 0.05405030554579987
2700 0.179721743799621 0.06064004568713679 -0.00757865655133201 -0.0009923640494164312 0.0006737521989244099 0.002380103001395942 0.184481910064356 0.05591213208128639 0.001286338712444231 0.1844178426034851 -0.001903144006591627 0.05413798980154083
2710 0.1796295285494758 0.06095152606326678 -0.007573340850622069 -0.0004903964560945955 0.0001174190801293884 0.0002524889200466057 0.1843629314676596 0.05614916563824419 -0.001055172918428682 0.184331270742915 -0.001650466140360585 0.05426600596354317
2720 0.1796383692762949 0.06132976676257888 -0.007669618140959306 0.0001470864640832568 -0.0004743680699134774 -0.001640843229403148 0.1843304833580449 0.05643117824420339 -0.003049751101044679 0.1842746140035634 -0.001864829699400487 0.0544429900648409
2730 0.1796205133991625 0.06186341835072649 -0.007645154140177825 0.0003567366511851084 -0.0006247372983431012 -0.003047523445340403 0.1843284451602091 0.05688180600029951 -0.004403807872064404 0.1842300689819141 -0.002276994105619754 0.05469450400650198
2740 0.1794525500346972 0.06245333913153304 -0.007412806074335579 0.0004030978729025983 -0.000532385450456591 -0.004043842431196266 0.1841780192144077 0.05739114621120541 -0.005058066356569499 0.1841856151737844 -0.002607835430560062 0.05503127312185262
2750 0.1793325188789486 0.06277491647358084 -0.007329595256115522 0.000755880880328751 -0.0007773698941089934 -0.005045568741326765 0.1840538036369766 0.05765574858097574 -0.005589387429450713 0.1841480479483051 -0.002740133438238519 0.0554657006198353
2760 0.1795331379366021 0.06232713066051922 -0.00745039692033262 0.0009908161089556406 -0.0009847419759243614 -0.005347646854752858 0.1842389923218582 0.05714036873509337 -0.005604303834038145 0.184157225561756 -0.002732434552155431 0.05592048882076252
2770 0.1799544105062762 0.06196997138851197 -0.007532102704044283 0.0008915721265016492 -0.0008985862231282382 -0.005124661642888235 0.1846706651451352 0.0566170349196722 -0.005039348044961445 0.1842392568459593 -0.002771604560234344 0.05627020694953008
2780 0.1803937191125135 0.06229300761013222 -0.007493603060375785 0.0008689710944065563 -0.0008320320980787914 -0.004370278723463316 0.1851392588701131 0.05677489479082892 -0.003890833939363821 0.1843706853623048 -0.002973974634221291 0.05654222201416144
2790 0.1804461633152523 0.06276950302222706 -0.007483058960881342 0.0009083124664136681 -0.000834433867359251 -0.003175063166694932 0.1852033677046465 0.0571738651120243 -0.002329711883477254 0.1844690143205846 -0.003302516760882109 0.05673778702899969
2800 0.1803587583743529 0.06317813499434891 -0.007524796537721257 0.0009269839049384107 -0.0008674615131812374 -0.002676946577624155 0.1851457904701233 0.05757314913890337 -0.00141021907199021 0.1845335492967143 -0.003644276455362217 0.05690428724555664
2810 0.1805387287724742 0.06341810222117512 -0.007600448397519255 0.0008369583402427632 -0.0009429196101072663 -0.001838151697185615 0.1853625152214774 0.057748389759715 -0.0002131848406016513 0.1846189427040758 -0.003731702133930799 0.05706630489106069
2820 0.1810678761002862 0.06403498082417591 -0.007520349301236094 0.000430525986489366 -0.0008865476638853834 1.383653833035544e-05 0.185933606985263 0.05836647962671283 0.001609028588450015 0.1847465810943743 -0.003427726532928131 0.05724080642434314
2830 0.1813963754698978 0.06475583584376118 -0.0071836936867442 0.0002261992926840908 -0.0008973763986477293 0.0002425996041557634 0.1862633243399632 0.05922259637211355 0.001496270781999446 0.1849349303274289 -0.00286298259654296 0.05745973571350071
2840 0.1809574712812679 0.06502903761112612 -0.007097219736333671 0.0005367898071389658 -0.001210880666822551 -0.001491856466389112 0.1858206703327021 0.05971746767280418 -0.0002699411347225155 0.1851116384334394 -0.002334316953766948 0.05769479245289515
2850 0.1804005484166422 0.06493248947136973 -0.00723692021363939 0.001063383529057202 -0.001602830185365253 -0.002502836645472197 0.1852931570257306 0.05954597742531729 -0.00100445324052432 0.1852572704663569 -0.001873331746364753 0.05790846224901078
2860 0.1798175179211239 0.06395710090819613 -0.007240672344252198 0.0009332523576176958 -0.001410558526739308 -0.002108075755468785 0.1847124593315042 0.05840983034291639 -0.0002099148283850504 0.1853391526452748 -0.001380532365037449 0.05806211868637909
2870 0.1798531565940621 0.06286896660991872 -0.007398228982288885 4.514439393060369e-05 -0.0006152778291095216 -0.000522553008924859 0.1846943190390644 0.0571979278344595 0.001461022831806086 0.1853583160422725 -0.0007750726888656694 0.05815197866303792
2880 0.1804322851351085 0.06287979466610998 -0.007663742264690291 -0.0005575769142997495 -0.0002066349885889872 0.0002358874651751272 0.1851977862047309 0.05716468915735334 0.002073042145869594 0.1853577324830862 -0.0001325769007525796 0.05819107396844156
2890 0.1809439150517754 0.06342659480665562 -0.007736225647400219 -0.000547241018429383 -0.0003069751839566716 -0.0005113220076770123 0.185679512206114 0.0577038914818466 0.001411367849954151 0.1853849198571225 0.0003417291111368383 0.05824001037696142
2900 0.1811329012975 0.06382642498665334 -0.007861203639416798 -0.0001554510062011485 -0.0006210546355228778 -0.001653154118253584 0.1859208418293153 0.0579598733146686 0.0004948162664544399 0.185452464320005 0.0006142213870370647 0.05828689616324529
2910 0.1810124440866825 0.06397505130689779 -0.008014108286103409 0.0001271705423429293 -0.000992739461473375 -0.002780767898252436 0.1858645992467111 0.05787230064123671 -0.0007025124295750807 0.1855215803731496 0.0006793526030715503 0.05831476651785512
2920 0.18043325921768 0.06382684201875145 -0.00796919289593228 0.0002671534082094328 -0.001168127932032072 -0.00322561030341143 0.185326239505966 0.05768618338268365 -0.001621071199724149 0.185515296021208 0.0004743352097687815 0.05828422059834541
2930 0.1800144025319806 0.0640321871318444 -0.007980223340986432 0.0003261359570454573 -0.001218580467428156 -0.002512755579597489 0.1849448447726675 0.0580819040363172 -0.001453937967165145 0.1854058752177222 0.0001276878730073494 0.05818515269384576
2940 0.1796820771351856 0.06429886586580066 -0.007940181689641586 0.0004082475863684817 -0.001217712719393262 -0.0007909759904879902 0.1846603829916527 0.05862250600866413 -0.0001192057616752974 0.1852806725739192 2.780724354576511e-06 0.05807318579344152
2950 0.1795328822463292 0.06461888373678147 -0.007720795450933667 0.0004622190856681468 -0.001200482224856281 0.0004348686222066365 0.1845508314186179 0.05910234419700507 0.0008857533550341863 0.1851832490561803 0.0001302018713900162 0.05798953019338951
2960 0.1797141321679755 0.06493946090811796 -0.007494743390390219 0.0004981417476839436 -0.001165704508261701 0.001326079092050928 0.1847572783676837 0.05941520014330366 0.001490932116151117 0.1851503012736295 0.0003228693566793377 0.05802190636890994
2970 0.1807003657338118 0.06536354386626576 -0.007542822398034279 0.0003329762852382433 -0.000937539697281674 0.002707441980128652 0.1857675285651786 0.05974481876610763 0.002412451151854726 0.1852130867897607 0.000444567685345146 0.05821154751621819
2980 0.181663254233941 0.06517232034257245 -0.007623614309536062 -0.0001185673147738525 -0.0004255990975750506 0.004626381828014781 0.1867018261810774 0.0594705906360242 0.004040557035847358 0.1853501978824812 0.0005788422012018172 0.05847431462940498
2990 0.1817159406667296 0.06374711201602966 -0.007661896072142831 -0.0005658825479008423 0.0001855966846714034 0.00593741384175069 0.1867353471266977 0.05810846685996585 0.005211491382263744 0.1854837427644467 0.0008801171106057539 0.05860622847055955
3000 0.1811065002435779 0.06212745218973415 -0.007838467908311273 -0.0006365474431967444 0.0003832129677598682 0.006183229469701459 0.1861801254761419 0.05653162611374372 0.005308662992972446 0.1855459036708282 0.001324341230330764 0.05854076997342459
