nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       158  2.575178031E-02  8.125428085E-02 -2.333781610E-02 -4.518030696E+01 
       159  4.093034631E-02  5.622964343E-02 -2.331961846E-02 -3.249251540E+01 
       160  3.774624474E-02  5.598714094E-02 -2.327501165E-02 -2.851012246E+01 
       161  9.478863867E-04  5.556132543E-02 -2.326936771E-02 -2.812765975E+01 
       162 -3.701428300E-02  7.960543899E-02 -2.314004169E-02 -4.799364509E+01 
       163 -4.089266503E-02  7.906828638E-02 -2.292234903E-02 -4.851176882E+01 
       164  4.467591010E-02  6.317674044E-02 -2.291819068E-02 -5.503420428E+01 
       165  2.951268307E-02  8.126932063E-02 -2.290428321E-02 -4.628416966E+01 
       166 -4.103228205E-02  5.536958969E-02 -2.284682608E-02 -4.248953138E+01 
       167 -4.468626480E-02  6.185669547E-02 -2.282838395E-02 -5.342776233E+01 
       168  4.470982340E-02  7.635452205E-02 -2.272242218E-02 -5.215061019E+01 
       169 -3.767495569E-02  5.497182677E-02 -2.264812108E-02 -4.091440516E+01 
       170  4.473449838E-02  7.321051895E-02 -2.259350380E-02 -5.260418094E+01 
       171 -4.475118722E-02  7.207605408E-02 -2.258555934E-02 -5.231851997E+01 
       172 -4.475680160E-02  7.482897957E-02 -2.252849440E-02 -5.286992508E+01 
       173 -1.928229917E-02  8.289565997E-02 -2.245891291E-02 -4.401779578E+01 
       174 -2.413882473E-02  5.449923412E-02 -2.243638972E-02 -3.738941624E+01 
       175  2.214806812E-02  5.440572655E-02 -2.239971500E-02 -2.320383968E+01 
       176  3.738230915E-02  8.068468270E-02 -2.226577408E-02 -4.815166187E+01 
       177  1.677443236E-02  5.409830056E-02 -2.215966797E-02 -2.390905171E+01 
       178 -3.000126982E-02  5.413925140E-02 -2.214400031E-02 -3.883479741E+01 
       179  4.109565080E-02  8.017776958E-02 -2.198480966E-02 -4.860535526E+01 
       180  2.572826257E-02  5.388246326E-02 -2.196928486E-02 -2.378825029E+01 
       181 -1.729531200E-02  5.380881407E-02 -2.192445903E-02 -3.600383446E+01 
       182 -2.307227401E-02  8.320850471E-02 -2.188086354E-02 -4.588985977E+01 
       183  1.942069315E-02  8.352029867E-02 -2.185701648E-02 -4.596395702E+01 
       184 -1.108576568E-02  5.351095544E-02 -2.168244867E-02 -3.400559246E+01 
       185  3.584105153E-02  5.337827426E-02 -2.152910547E-02 -2.774557780E+01 
       186  1.092402263E-02  5.331233130E-02 -2.152106467E-02 -2.555026505E+01 
       187 -5.251484609E-03  5.330209929E-02 -2.151275145E-02 -3.182222699E+01 
       188  4.495274168E-02  5.356559123E-02 -2.148312332E-02 -4.796209277E+01 
       189 -2.692869112E-02  5.330486650E-02 -2.146451742E-02 -3.839967884E+01 
       190  2.024160353E-02  5.323637437E-02 -2.145934987E-02 -2.396132756E+01 
       191  3.272993438E-02  5.326765756E-02 -2.144210334E-02 -2.556538549E+01 
       192  4.325480801E-02  5.331841152E-02 -2.137681788E-02 -3.453894708E+01 
       193 -3.665370578E-03  8.470407580E-02 -2.136405756E-02 -4.390815360E+01 
       194 -5.895961616E-03  8.475871820E-02 -2.127888792E-02 -4.367000877E+01 
       195  3.745864932E-03  8.483426689E-02 -2.121058816E-02 -4.463348422E+01 
       196  2.324744496E-02  8.386053789E-02 -2.120572120E-02 -4.673247141E+01 
       197 -4.500894941E-02  5.314450717E-02 -2.119952655E-02 -5.023046737E+01 
       198 -3.119151843E-02  8.292332591E-02 -2.115300956E-02 -4.890471376E+01 
       199 -1.315550636E-02  8.465090812E-02 -2.113533557E-02 -4.448477901E+01 
       200 -4.339919459E-02  5.290305853E-02 -2.106576790E-02 -4.373920956E+01 
       201  5.969625282E-03  8.495268261E-02 -2.106283427E-02 -4.520863524E+01 
       202 -2.039560308E-02  5.260219945E-02 -2.094407893E-02 -3.727542693E+01 
       203  2.387775307E-05  5.256395582E-02 -2.091300663E-02 -2.981838031E+01 
       204 -4.292784014E-02  8.107476127E-02 -2.090436195E-02 -4.974178432E+01 
       205 -3.524560945E-02  8.258018731E-02 -2.085901933E-02 -4.966106331E+01 
       206  1.423839072E-02  5.248334021E-02 -2.084750528E-02 -2.512064643E+01 
       207  5.783122395E-03  5.247526642E-02 -2.084094687E-02 -2.770504361E+01 
       208 -4.509420847E-02  8.053441218E-02 -2.084005991E-02 -5.056434794E+01 
       209 -1.430719439E-02  5.234125254E-02 -2.073205928E-02 -3.555724375E+01 
       210  1.320711405E-02  8.510222130E-02 -2.066845085E-02 -4.643306206E+01 
       211 -3.621587871E-02  5.223229484E-02 -2.064353003E-02 -4.099224613E+01 
       212 -8.335947290E-03  5.220561818E-02 -2.062185606E-02 -3.352379113E+01 
       213 -4.515565891E-02  7.613081680E-02 -2.054788722E-02 -5.112119445E+01 
       214  4.519571124E-02  5.752140874E-02 -2.042414124E-02 -5.457085076E+01 
       215  8.505184318E-03  5.181041156E-02 -2.030074900E-02 -2.701503912E+01 
       216  3.143908663E-02  8.378467359E-02 -2.028523201E-02 -4.809343643E+01 
       217 -2.420778060E-03  5.176579710E-02 -2.026449900E-02 -3.135434842E+01 
       218 -3.328723485E-02  5.170392732E-02 -2.021422937E-02 -3.996424528E+01 
       219 -1.632712600E-02  8.530773557E-02 -2.020756477E-02 -4.574332452E+01 
       220  4.526214243E-02  5.454361709E-02 -2.008943984E-02 -5.655637054E+01 
       221 -4.528302623E-02  5.659500539E-02 -2.002446721E-02 -5.268494284E+01 
       222 -4.528337732E-02  7.970477328E-02 -1.998955676E-02 -5.094376679E+01 
       223  3.544801447E-02  8.348304167E-02 -1.994556640E-02 -4.861906683E+01 
       224 -4.533409978E-02  5.416879045E-02 -1.976037223E-02 -5.400273624E+01 
       225  3.114480759E-03  5.104290978E-02 -1.967715057E-02 -2.928293203E+01 
       226  4.328485543E-02  8.218768120E-02 -1.967516583E-02 -4.916588965E+01 
       227  4.536461203E-02  8.163379033E-02 -1.965361160E-02 -4.970238324E+01 
       228  4.166931694E-02  5.097609314E-02 -1.962286109E-02 -3.389732541E+01 
       229  1.642661806E-02  8.582383956E-02 -1.961498069E-02 -4.695347068E+01 
