nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       201  9.613377583E-02 -4.114986190E-02 -4.768897037E-03 -4.904291824E+01 
       202  9.433368934E-02 -2.683170152E-02 -4.649655977E-03 -6.114837204E+01 
       203  5.489987633E-02 -3.632670566E-02 -4.644783669E-03 -8.539841308E+01 
       204  6.250896836E-02 -5.867829903E-02 -4.255827909E-03  1.108770959E+02 
       205  9.462492803E-02 -2.990925565E-02 -3.907950703E-03 -6.734124757E+01 
       206  6.759158363E-02 -5.828649605E-02 -3.864024935E-03  1.357036228E+02 
       207  9.551101362E-02 -3.717091280E-02 -3.753038396E-03 -6.058306913E+01 
       208  9.583053127E-02 -3.981152840E-02 -3.675086538E-03 -5.336071850E+01 
       209  5.517543113E-02 -3.954387120E-02 -3.637677812E-03 -8.091845018E+01 
       210  5.462978035E-02 -3.533140552E-02 -3.473806404E-03 -8.761626192E+01 
       211  9.402208775E-02 -2.567178544E-02 -3.310402744E-03 -6.652152628E+01 
       212  7.666310817E-02 -5.751013739E-02 -3.087666269E-03  1.702831129E+02 
       213  5.684814178E-02 -5.381759202E-02 -2.779782015E-03 -9.400654742E+01 
       214  5.584705008E-02 -4.629690632E-02 -2.271304808E-03 -5.661175719E+01 
       215  5.462978035E-02 -3.707532545E-02 -1.729886469E-03 -8.964890050E+01 
       216  5.494480721E-02 -4.028566488E-02 -1.046188319E-03 -7.370140046E+01 
       217  5.683275113E-02 -5.544820071E-02 -1.025729593E-03 -1.389972252E+01 
       218  7.004871846E-02 -5.542058545E-02 -9.981143260E-04  1.502285304E+02 
       219  7.505068654E-02 -5.522146916E-02 -7.989980362E-04  1.656686228E+02 
       220  5.953528106E-02 -5.517488464E-02 -7.524135247E-04  9.979447970E+01 
       221  5.600859795E-02 -4.941606957E-02 -4.478223387E-04 -7.914068895E+01 
       222  8.487623767E-02 -5.456627810E-02 -1.438069769E-04  1.766434583E+02 
       223  5.519028305E-02 -4.321336039E-02 -8.730740601E-05 -6.313514301E+01 
       224  9.428574286E-02 -3.127193473E-02  1.751296703E-04 -7.766755711E+01 
       225  5.462978035E-02 -3.916378467E-02  3.585727462E-04 -1.047261419E+02 
       226  9.551540689E-02 -4.137986671E-02  4.206685462E-04 -5.067957255E+01 
       227  9.460551070E-02 -3.433309147E-02  6.716238758E-04 -7.651785280E+01 
       228  9.619044773E-02 -4.757100781E-02  1.197702918E-03 -2.830512356E+01 
       229  9.402208775E-02 -3.034040237E-02  1.358214187E-03 -9.030048684E+01 
