nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
      4865 -1.743226200E-01 -7.602984801E-02  2.151946959E-01  1.918384168E+01 
      4866 -2.378740254E-01 -1.324219554E-01  2.152987636E-01  1.141007209E+01 
      4867 -1.800002696E-01 -9.633016477E-02  2.153016978E-01  6.549380188E+01 
      4868 -1.793527445E-01  4.010205586E-02  2.153275404E-01 -2.255922898E+02 
      4869 -1.826849359E-01  4.956113828E-02  2.153491494E-01 -2.075229913E+02 
      4870 -1.815840863E-01  4.829494097E-02  2.153779277E-01 -2.071519074E+02 
      4871 -1.739793716E-01  2.259717401E-02  2.154032560E-01 -1.289128485E+02 
      4872 -2.544025258E-01 -6.008238992E-02  2.154165600E-01 -1.107184810E+02 
      4873 -2.258625328E-01 -1.364553683E-01  2.154460018E-01  1.719167685E+01 
      4874 -2.524162123E-01 -9.911330438E-02  2.155387537E-01 -4.006245179E+01 
      4875 -1.797477091E-01  3.281915223E-02  2.155545316E-01 -2.499247300E+02 
      4876 -2.097268739E-01 -1.321929287E-01  2.155901792E-01  4.567687135E+01 
      4877 -2.533222891E-01 -9.425745567E-02  2.156055134E-01 -6.718140658E+01 
      4878 -2.532676591E-01 -4.502636622E-02  2.156126796E-01 -1.569134023E+02 
      4879 -2.045063433E-01  4.104040477E-02  2.156264429E-01 -1.979428925E+02 
      4880 -2.566697191E-01 -9.023512597E-02  2.156303570E-01 -6.397996317E+01 
      4881 -1.841727359E-01 -1.041978505E-01  2.156389192E-01  3.750029413E+01 
      4882 -2.041783379E-01 -1.271953562E-01  2.156448762E-01  5.550675526E+01 
      4883 -2.571052379E-01 -7.883283061E-02  2.156738819E-01 -7.311226235E+01 
      4884 -2.331936368E-01 -1.341754736E-01  2.157182867E-01  2.168932451E+01 
      4885 -1.954212972E-01  5.259498028E-02  2.157423139E-01 -1.939010578E+02 
      4886 -2.446531147E-01 -1.396442300E-03  2.157493457E-01 -2.157693332E+02 
      4887 -1.628896003E-01 -3.712208927E-02  2.157500436E-01 -9.322901078E+01 
      4888 -1.963740722E-01 -1.170930292E-01  2.157615219E-01  5.527628410E+01 
      4889 -2.426181096E-01 -1.270145456E-01  2.157728160E-01  1.340664231E+01 
      4890 -2.237353064E-01 -1.360257105E-01  2.157814290E-01  3.135863131E+01 
      4891 -2.571251012E-01 -6.979596350E-02  2.158252497E-01 -9.376495525E+01 
      4892 -2.068159594E-01  3.381472346E-02  2.158566565E-01 -1.817850866E+02 
      4893 -2.125025412E-01 -1.332412974E-01  2.158896385E-01  4.480128429E+01 
      4894 -1.754742986E-01 -8.532050268E-02  2.159158710E-01  6.846896347E+01 
      4895 -1.738057949E-01 -7.303737944E-02  2.159168544E-01  5.469759345E+00 
      4896 -2.475503736E-01 -1.167893316E-01  2.159268818E-01  1.165293272E+01 
      4897 -2.544729085E-01 -6.705020976E-02  2.159306680E-01 -8.175257493E+01 
      4898 -1.755437616E-01  2.416259912E-02  2.159376271E-01 -1.376231039E+02 
      4899 -2.489604811E-01 -1.876757466E-02  2.159445893E-01 -2.088039193E+02 
      4900 -2.277366545E-01 -1.353311946E-01  2.159734086E-01  2.931190179E+01 
      4901 -1.693576325E-01 -6.124583007E-02  2.160020395E-01 -4.596324917E+01 
      4902 -2.148115742E-01  3.106022658E-02  2.160156223E-01 -2.020024073E+02 
      4903 -2.530824469E-01 -9.291750403E-02  2.160725512E-01 -7.175320021E+01 
      4904 -1.774162964E-01  2.451062742E-02  2.160905682E-01 -1.650175575E+02 
      4905 -1.763276124E-01 -8.050501002E-02  2.161006810E-01  4.736130547E+01 
      4906 -2.276609664E-01  2.266127219E-02  2.162478217E-01 -2.110632678E+02 
      4907 -1.983569815E-01 -1.186422772E-01  2.162565967E-01  6.322676278E+01 
      4908 -2.567454553E-01 -7.546024807E-02  2.162650846E-01 -7.766620182E+01 
      4909 -1.792330088E-01  3.554457771E-02  2.163205555E-01 -2.394799048E+02 
      4910 -1.751939458E-01 -8.392211026E-02  2.163384371E-01  6.343041615E+01 
      4911 -1.780781215E-01 -9.031716067E-02  2.163844169E-01  7.095215104E+01 
      4912 -2.541089775E-01 -6.541696081E-02  2.164247542E-01 -9.150706204E+01 
      4913 -2.028579368E-01 -1.239391714E-01  2.164309403E-01  6.590579388E+01 
      4914 -2.532337422E-01 -5.403288470E-02  2.164407899E-01 -1.268642549E+02 
      4915 -1.833490295E-01 -1.010336321E-01  2.164651794E-01  4.803305158E+01 
      4916 -2.127927421E-01  3.186163328E-02  2.164809641E-01 -1.884192213E+02 
      4917 -1.801432730E-01  2.802850346E-02  2.165129842E-01 -2.568003177E+02 
      4918 -2.506865767E-01 -1.018752682E-01  2.165539053E-01 -2.435673719E+01 
      4919 -1.907361610E-01 -1.078692310E-01  2.165854979E-01  2.465128794E+01 
      4920 -2.105898826E-01  3.136101151E-02  2.165947486E-01 -1.711923905E+02 
      4921 -1.936254157E-01 -1.117258370E-01  2.166063246E-01  4.855976053E+01 
      4922 -2.517995379E-01 -9.648388401E-02  2.166483983E-01 -4.952529809E+01 
      4923 -2.488249054E-01 -1.089869224E-01  2.166490158E-01  5.515932892E+00 
      4924 -1.868533960E-01 -1.070968396E-01  2.166859202E-01  1.544242490E+01 
      4925 -2.062120721E-01  3.649758875E-02  2.166883897E-01 -2.087150564E+02 
      4926 -2.450450764E-01 -1.194841194E-01  2.167775314E-01  2.344642904E+01 
      4927 -1.619845252E-01 -3.118196725E-02  2.167992188E-01 -9.321435042E+01 
      4928 -1.608525077E-01 -5.781985417E-03  2.168083555E-01 -9.611757030E+01 
      4929 -1.758918962E-01 -7.763998260E-02  2.168354191E-01  3.470087030E+01 
      4930 -2.083715765E-01 -1.283946835E-01  2.168793986E-01  6.530588591E+01 
      4931 -2.506772670E-01 -2.913817772E-02  2.169812162E-01 -1.877565470E+02 
      4932 -2.002486641E-01  5.015111980E-02  2.170362490E-01 -2.091572128E+02 
      4933 -1.809565491E-01 -9.509036334E-02  2.170644131E-01  6.496855198E+01 
      4934 -2.371865723E-01 -1.290742273E-01  2.170679579E-01  3.627321759E+01 
      4935 -1.857863245E-01  5.266643343E-02  2.170688818E-01 -2.042728112E+02 
      4936 -1.904006853E-01 -1.064672798E-01  2.170714507E-01  1.570858476E+01 
      4937 -1.791239861E-01  4.490668358E-02  2.170863079E-01 -2.016303824E+02 
      4938 -2.399116074E-01 -1.264202923E-01  2.171058654E-01  3.529618248E+01 
      4939 -1.703416746E-01  1.733869757E-02  2.171239299E-01 -9.897758357E+01 
      4940 -1.683404064E-01 -5.690358359E-02  2.171579797E-01 -5.319654613E+01 
      4941 -1.784698496E-01 -8.348570992E-02  2.171614741E-01  6.214503711E+01 
      4942 -2.031229454E-01  4.618933303E-02  2.171707085E-01 -2.140386523E+02 
      4943 -1.865041061E-01 -1.055242361E-01  2.171932168E-01  3.900920001E+01 
      4944 -1.722118099E-01 -6.687841010E-02  2.172675581E-01 -1.663637216E+01 
      4945 -2.526440149E-01 -5.066617719E-02  2.172683652E-01 -1.342202987E+02 
      4946 -2.100616013E-01  3.102179138E-02  2.173279202E-01 -1.881048258E+02 
      4947 -1.796086340E-01  3.080151453E-02  2.173433729E-01 -2.516780874E+02 
      4948 -2.077000867E-01  3.051635642E-02  2.173492779E-01 -2.050256052E+02 
      4949 -2.554775371E-01 -8.437819587E-02  2.173844325E-01 -5.963542290E+01 
      4950 -1.960510763E-01 -1.131299526E-01  2.175006318E-01  6.015258508E+01 
      4951 -1.929306282E-01 -1.091689801E-01  2.175271082E-01  3.812430647E+01 
      4952 -2.549354783E-01 -8.985166987E-02  2.175303524E-01 -5.238225815E+01 
      4953 -1.831970235E-01  5.125084303E-02  2.175346337E-01 -1.936966595E+02 
      4954 -1.800618379E-01  4.760540617E-02  2.175448985E-01 -1.908651112E+02 
      4955 -2.464683526E-01 -1.119259478E-01  2.175485366E-01  2.175131695E+01 
      4956 -2.182915191E-01 -1.320300222E-01  2.175510836E-01  5.606168403E+01 
      4957 -2.527985579E-01 -5.953941092E-02  2.175972039E-01 -1.055813288E+02 
      4958 -1.775053457E-01 -8.696347510E-02  2.176007290E-01  6.360411846E+01 
      4959 -1.781696250E-01 -8.208083992E-02  2.176007446E-01  5.487731509E+01 
      4960 -1.959359547E-01  5.317072507E-02  2.176520860E-01 -2.215046793E+02 
      4961 -2.164739432E-01 -1.309692253E-01  2.177588467E-01  6.615323360E+01 
      4962 -2.074772614E-01  3.187259703E-02  2.177652528E-01 -2.219564232E+02 
      4963 -1.730644073E-01  2.066894896E-02  2.177726324E-01 -1.053877076E+02 
      4964 -1.901655030E-01  5.405738601E-02  2.177847898E-01 -2.124039357E+02 
      4965 -2.490670822E-01 -1.019857846E-01  2.177985301E-01 -8.103839502E+00 
      4966 -2.200609589E-01  2.771247190E-02  2.178739544E-01 -2.014766633E+02 
      4967 -1.626417436E-01  5.908958340E-04  2.179165698E-01 -8.668307049E+01 
      4968 -1.801548530E-01 -9.186728634E-02  2.179316743E-01  6.648670524E+01 
      4969 -2.219882227E-01 -1.317877622E-01  2.179540318E-01  5.889599619E+01 
      4970 -2.314999803E-01 -1.302307553E-01  2.179611917E-01  4.907809967E+01 
      4971 -2.471389456E-01 -1.295528221E-02  2.179909420E-01 -2.021570463E+02 
      4972 -1.783501782E-01  4.079223375E-02  2.179951963E-01 -2.107003450E+02 
      4973 -2.550872754E-01 -8.102520281E-02  2.180523948E-01 -6.140677043E+01 
      4974 -1.807915906E-01  2.461261061E-02  2.180583009E-01 -2.021109767E+02 
      4975 -2.279199664E-01 -1.310916245E-01  2.180879137E-01  5.480360764E+01 
      4976 -2.424624553E-01 -1.194036620E-01  2.181002040E-01  4.614876919E+01 
      4977 -1.786383791E-01  2.414224656E-02  2.181084368E-01 -1.552642782E+02 
      4978 -2.049989385E-01  4.179638028E-02  2.181102833E-01 -2.369093109E+02 
      4979 -2.554590476E-01 -6.947049340E-02  2.181831023E-01 -8.969631511E+01 
      4980 -1.714212974E-01 -6.344441105E-02  2.182094972E-01 -2.397272642E+01 
      4981 -1.749615858E-01 -7.199598216E-02  2.182443054E-01  1.197171683E+01 
      4982 -1.845714830E-01 -9.976376645E-02  2.183122521E-01  5.565120387E+01 
      4983 -1.868907446E-01  5.353598787E-02  2.183533478E-01 -1.960725342E+02 
      4984 -2.536506820E-01 -9.351346411E-02  2.183785869E-01 -5.650286938E+01 
      4985 -2.520314021E-01 -5.632152251E-02  2.184049475E-01 -1.122287447E+02 
      4986 -2.329762349E-01 -1.283680226E-01  2.184068889E-01  5.606760291E+01 
      4987 -2.163459936E-01  2.963322422E-02  2.184154336E-01 -2.022244009E+02 
      4988 -2.377769096E-01  1.035662381E-02  2.184200820E-01 -2.082712864E+02 
      4989 -2.021047462E-01  4.865437756E-02  2.184285040E-01 -2.299934756E+02 
      4990 -2.390203213E-01 -1.233634161E-01  2.184329763E-01  5.233096260E+01 
      4991 -1.804201363E-01  2.604228040E-02  2.184705152E-01 -2.326351286E+02 
      4992 -2.516850200E-01 -4.391818966E-02  2.184800884E-01 -1.504298788E+02 
      4993 -2.513298487E-01 -3.851334671E-02  2.184820226E-01 -1.631498570E+02 
      4994 -2.497545737E-01 -9.617775468E-02  2.185191744E-01 -3.883222133E+01 
      4995 -2.525352162E-01 -6.498818103E-02  2.185461377E-01 -8.380173737E+01 
      4996 -2.471946033E-01 -1.044321642E-01  2.186174233E-01  9.129881525E+00 
      4997 -1.784382943E-01  4.358491436E-02  2.186236943E-01 -1.881459031E+02 
      4998 -2.550837058E-01 -6.777927829E-02  2.186943850E-01 -7.720494768E+01 
      4999 -2.541035807E-01 -8.635158886E-02  2.187164725E-01 -4.959581426E+01 
      5000 -2.011456130E-01 -1.166388948E-01  2.187227195E-01  8.204032407E+01 
      5001 -2.110284911E-01 -1.257945929E-01  2.187279784E-01  8.550915164E+01 
      5002 -2.548323851E-01 -7.475639676E-02  2.187608396E-01 -7.090651988E+01 
      5003 -1.986668221E-01  5.214889674E-02  2.188038750E-01 -2.296811928E+02 
      5004 -2.533548969E-01 -9.204467524E-02  2.188501857E-01 -4.094261401E+01 
      5005 -2.486310502E-01 -2.299434795E-02  2.189201142E-01 -1.878101664E+02 
      5006 -2.246089766E-01 -1.293656554E-01  2.189490993E-01  7.010468373E+01 
      5007 -2.043703291E-01  4.434783610E-02  2.189831221E-01 -2.501214681E+02 
      5008 -2.058459544E-01 -1.207144920E-01  2.190293141E-01  8.832167757E+01 
      5009 -1.773345563E-01 -7.652472810E-02  2.190363435E-01  3.691873255E+01 
      5010 -1.879408899E-01 -1.042893795E-01  2.190395083E-01  4.799241102E+01 
      5011 -1.912494480E-01  5.447246643E-02  2.190701796E-01 -2.131554892E+02 
      5012 -2.494723793E-01 -9.461276049E-02  2.190767239E-01 -4.650107164E+01 
      5013 -1.785411804E-01  3.613988520E-02  2.190772912E-01 -2.217107611E+02 
      5014 -1.978533444E-01 -1.121558486E-01  2.190846850E-01  6.936035616E+01 
      5015 -1.665468815E-01 -4.709868845E-02  2.191322210E-01 -5.986784283E+01 
      5016 -1.836877998E-01 -9.644422961E-02  2.191634129E-01  6.162448535E+01 
      5017 -2.155792236E-01 -1.269783906E-01  2.192627457E-01  8.709263933E+01 
      5018 -2.062905400E-01  3.718944843E-02  2.192645249E-01 -2.581348005E+02 
      5019 -1.743345353E-01 -6.884468724E-02  2.192815248E-01  3.103963765E+00 
      5020 -1.944663041E-01  5.412794650E-02  2.192846697E-01 -2.296999650E+02 
      5021 -2.516834431E-01 -6.177091722E-02  2.193887689E-01 -9.077922012E+01 
      5022 -2.480095010E-01 -9.836181668E-02  2.194083210E-01 -1.824237087E+01 
      5023 -1.948002123E-01 -1.078430305E-01  2.194830554E-01  4.289978884E+01 
      5024 -2.538482336E-01 -8.023210849E-02  2.195095826E-01 -5.251023106E+01 
      5025 -2.335538443E-01  1.540530555E-02  2.195198413E-01 -2.047964490E+02 
      5026 -2.432416656E-01 -1.111776623E-01  2.195483679E-01  4.358717778E+01 
      5027 -2.543110931E-01 -7.144843609E-02  2.195731364E-01 -7.729363413E+01 
      5028 -2.244378371E-01 -1.278078648E-01  2.195753272E-01  8.852373904E+01 
      5029 -1.801602698E-01  4.859694663E-02  2.195761611E-01 -1.612949149E+02 
      5030 -1.787275928E-01 -8.598430501E-02  2.195893126E-01  5.588609653E+01 
      5031 -2.516093624E-01 -6.880240715E-02  2.196260899E-01 -6.006709636E+01 
      5032 -2.361505700E-01 -1.225215516E-01  2.196329229E-01  7.057238109E+01 
      5033 -1.821506633E-01  5.094976413E-02  2.196401799E-01 -1.631979789E+02 
      5034 -2.046018435E-01 -1.178467141E-01  2.196743420E-01  9.356394886E+01 
      5035 -1.671547355E-01  1.055512699E-02  2.197156175E-01 -7.365253457E+01 
      5036 -2.001892836E-01 -1.132895379E-01  2.197309839E-01  8.251856760E+01 
      5037 -2.322964998E-01 -1.250225670E-01  2.197553890E-01  7.381656294E+01 
      5038 -1.907571018E-01 -1.072373548E-01  2.197941755E-01  2.981347955E+01 
      5039 -1.781088504E-01  3.898773102E-02  2.198052640E-01 -1.982093595E+02 
      5040 -1.769054032E-01 -7.366740211E-02  2.198076006E-01  2.819222015E+01 
      5041 -1.795596258E-01 -8.098405706E-02  2.198129521E-01  5.720089890E+01 
      5042 -2.095215370E-01 -1.217887628E-01  2.198243421E-01  9.771210365E+01 
      5043 -2.510372187E-01 -4.991023935E-02  2.198265272E-01 -1.249351511E+02 
      5044 -1.871196005E-01 -1.010184522E-01  2.199436923E-01  5.669647332E+01 
      5045 -1.944839445E-01 -1.065004334E-01  2.199560762E-01  3.234725546E+01 
      5046 -2.396772505E-01 -1.159171261E-01  2.200495476E-01  6.374534143E+01 
      5047 -1.784070380E-01 -8.440122094E-02  2.200674184E-01  6.290451212E+01 
      5048 -2.057021885E-01  3.984148822E-02  2.200868017E-01 -2.753064624E+02 
      5049 -2.527325560E-01 -8.625512156E-02  2.200952322E-01 -3.615785466E+01 
      5050 -2.535926980E-01 -7.641741797E-02  2.201088645E-01 -5.795993744E+01 
      5051 -2.512426795E-01 -6.715800007E-02  2.201244522E-01 -6.857967057E+01 
      5052 -1.793769993E-01  3.139779428E-02  2.201473179E-01 -2.201009859E+02 
      5053 -1.697924701E-01  1.486920459E-02  2.201584728E-01 -7.254413806E+01 
      5054 -1.816101188E-01 -9.057546267E-02  2.201763669E-01  6.309150340E+01 
      5055 -2.448562460E-01 -1.042710889E-01  2.201766021E-01  2.599348894E+01 
      5056 -1.611893941E-01 -1.711184243E-02  2.202221057E-01 -7.748548258E+01 
      5057 -1.971435925E-01 -1.090971154E-01  2.202287012E-01  5.795308292E+01 
      5058 -2.308876758E-01 -1.242682795E-01  2.202878405E-01  8.853058688E+01 
      5059 -1.903797173E-01 -1.055269694E-01  2.203468373E-01  5.283392913E+01 
      5060 -2.024357704E-01  4.893767403E-02  2.204357320E-01 -2.607794948E+02 
      5061 -2.071759697E-01  3.245062212E-02  2.204445522E-01 -2.784623580E+02 
      5062 -1.657477394E-01 -4.120610995E-02  2.204518076E-01 -5.812152905E+01 
      5063 -2.403610339E-01 -1.129600288E-01  2.204737780E-01  6.229244983E+01 
      5064 -2.180608407E-01 -1.245572454E-01  2.205044543E-01  1.019959071E+02 
      5065 -2.515396948E-01 -9.156743836E-02  2.205370235E-01 -2.731139076E+01 
      5066 -1.791518397E-01 -7.814694702E-02  2.205667046E-01  4.964686068E+01 
      5067 -1.778943216E-01  2.321666458E-02  2.205833866E-01 -1.199594108E+02 
      5068 -2.275551996E-01 -1.246855867E-01  2.206048422E-01  9.350563537E+01 
      5069 -2.254487825E-01  2.277489535E-02  2.206651485E-01 -1.983681249E+02 
      5070 -2.504005013E-01 -4.570434187E-02  2.206774071E-01 -1.315955594E+02 
      5071 -2.199154222E-01 -1.245356777E-01  2.207270644E-01  1.014604867E+02 
      5072 -1.819187930E-01 -8.387076021E-02  2.207479454E-01  7.222126056E+01 
      5073 -2.503622178E-01 -5.575444306E-02  2.207491636E-01 -1.020206997E+02 
      5074 -1.698149550E-01 -5.528970252E-02  2.207568671E-01 -3.096302837E+01 
      5075 -2.498381178E-01 -3.687991545E-02  2.208509684E-01 -1.507636072E+02 
      5076 -1.746208333E-01  2.105041670E-02  2.208711315E-01 -8.233160202E+01 
      5077 -1.848678851E-01 -9.516905657E-02  2.208763164E-01  6.618779203E+01 
      5078 -2.428192033E-01 -1.061369382E-01  2.208893569E-01  4.389206090E+01 
      5079 -1.761229285E-01  2.273655446E-02  2.209246577E-01 -9.495216597E+01 
      5080 -1.788159926E-01  3.424377557E-02  2.209682722E-01 -2.007008377E+02 
      5081 -2.214565549E-01  2.559665115E-02  2.209906136E-01 -1.976994850E+02 
      5082 -2.458923407E-01 -9.815468169E-02  2.209920502E-01 -8.272909210E+00 
      5083 -2.108291399E-01  3.003101562E-02  2.210411769E-01 -2.005162190E+02 
      5084 -2.492722330E-01 -3.287688000E-02  2.210447811E-01 -1.596155327E+02 
      5085 -2.355471182E-01 -1.178818065E-01  2.210696588E-01  7.823771927E+01 
      5086 -2.059300326E-01 -1.156317691E-01  2.210865636E-01  1.058928243E+02 
      5087 -1.808556417E-01 -8.739123207E-02  2.210879655E-01  5.721104230E+01 
      5088 -1.806021705E-01  2.667339006E-02  2.211242249E-01 -1.924842289E+02 
      5089 -1.816258776E-01 -8.251019157E-02  2.211808947E-01  6.650430230E+01 
      5090 -1.782614813E-01  4.445089945E-02  2.212025597E-01 -1.489606031E+02 
      5091 -1.991907712E-01  5.219258811E-02  2.212504785E-01 -2.454718176E+02 
      5092 -2.499882048E-01 -9.518739250E-02  2.212784149E-01 -3.167064162E+01 
      5093 -2.065700484E-01  3.516427632E-02  2.212936451E-01 -2.933277638E+02 
      5094 -2.509078384E-01 -8.902007094E-02  2.214052316E-01 -2.473743813E+01 
      5095 -2.146887481E-01  2.936883870E-02  2.214237579E-01 -2.007556260E+02 
      5096 -2.126954715E-01  3.030457458E-02  2.214297663E-01 -1.939121079E+02 
      5097 -1.619135725E-01 -1.005831796E-02  2.214362612E-01 -6.665097359E+01 
      5098 -1.756183845E-01 -6.802401879E-02  2.214390692E-01  1.504817490E+01 
      5099 -2.498548431E-01 -6.132980974E-02  2.214635912E-01 -7.955360798E+01 
      5100 -2.022661025E-01 -1.116684750E-01  2.214687066E-01  8.967291503E+01 
      5101 -2.044315017E-01  4.496861083E-02  2.215166729E-01 -2.797576101E+02 
      5102 -2.455496301E-01 -9.625060324E-02  2.216832513E-01 -1.993931703E+01 
      5103 -1.859745785E-01  5.357332663E-02  2.216846636E-01 -1.595324405E+02 
      5104 -1.793390299E-01  4.746440850E-02  2.216853452E-01 -1.322609796E+02 
      5105 -2.440420354E-01 -1.000757402E-01  2.216985840E-01  1.351525397E+01 
      5106 -2.497148599E-01 -9.383848495E-02  2.217121947E-01 -1.434107113E+01 
      5107 -2.338210908E-01 -1.171601693E-01  2.217180107E-01  9.277598252E+01 
      5108 -1.839472144E-01 -9.182664303E-02  2.217266879E-01  6.601180740E+01 
      5109 -2.515011928E-01 -8.168513038E-02  2.217282187E-01 -3.597256237E+01 
      5110 -2.126060355E-01 -1.186580727E-01  2.217419554E-01  1.134080426E+02 
      5111 -2.496779484E-01 -5.216962611E-02  2.217734665E-01 -1.068062901E+02 
      5112 -2.523987306E-01 -7.098810761E-02  2.218303448E-01 -6.780304973E+01 
      5113 -2.041486308E-01 -1.122964930E-01  2.219145766E-01  1.017738718E+02 
      5114 -2.072140937E-01  2.899545339E-02  2.219171919E-01 -2.592766912E+02 
      5115 -2.307284882E-01 -1.189777095E-01  2.219317444E-01  9.902364516E+01 
      5116 -2.510906244E-01 -8.321088656E-02  2.219383478E-01 -2.846884779E+01 
      5117 -1.991422701E-01 -1.077350230E-01  2.219413201E-01  6.184302368E+01 
      5118 -2.419430286E-01 -4.992592496E-04  2.219572429E-01 -1.894923030E+02 
      5119 -1.800287710E-01  2.955745487E-02  2.219974838E-01 -1.829462501E+02 
      5120 -1.888321601E-01 -9.944197663E-02  2.220165400E-01  6.768213296E+01 
      5121 -2.377230888E-01 -1.109521986E-01  2.220400252E-01  7.791200103E+01 
      5122 -1.735053379E-01 -6.201485697E-02  2.220520988E-01 -4.014717406E+00 
      5123 -2.153877369E-01 -1.192159365E-01  2.220528400E-01  1.167364889E+02 
      5124 -1.920460403E-01 -1.043134602E-01  2.220534934E-01  6.376655945E+01 
      5125 -2.252632978E-01 -1.206268415E-01  2.220823072E-01  1.085046507E+02 
      5126 -1.832145907E-01  5.193560492E-02  2.221068351E-01 -1.366983345E+02 
      5127 -1.783655474E-01 -7.256216642E-02  2.221083153E-01  3.622591613E+01 
      5128 -2.494567500E-01 -6.677081695E-02  2.221312315E-01 -5.636283524E+01 
      5129 -2.009216234E-01  5.083370107E-02  2.221528549E-01 -2.554430692E+02 
      5130 -2.087487447E-01 -1.151117198E-01  2.221727908E-01  1.155301058E+02 
      5131 -2.230423731E-01 -1.203954919E-01  2.221769990E-01  1.135388670E+02 
      5132 -2.036230351E-01  4.704977406E-02  2.222159652E-01 -2.738440498E+02 
      5133 -1.692426134E-01 -5.025841290E-02  2.222329493E-01 -3.134431436E+01 
      5134 -2.520725201E-01 -6.952489298E-02  2.222681514E-01 -5.333363310E+01 
      5135 -2.114916649E-01 -1.163783326E-01  2.222761507E-01  1.201718085E+02 
      5136 -2.515822464E-01 -7.584309649E-02  2.222760723E-01 -4.644323208E+01 
      5137 -2.069995297E-01  3.033892716E-02  2.223504005E-01 -2.989885700E+02 
      5138 -2.490121129E-01 -5.805270780E-02  2.223733154E-01 -8.392804838E+01 
      5139 -1.988178483E-01 -1.063543982E-01  2.224340673E-01  5.046387828E+01 
      5140 -2.401274939E-01 -1.054492760E-01  2.224411769E-01  5.715345631E+01 
      5141 -2.013798101E-01 -1.088150889E-01  2.224415877E-01  7.651020479E+01 
      5142 -1.820575786E-01  2.350199486E-02  2.224966450E-01 -1.117921489E+02 
      5143 -1.953086478E-01  5.413299392E-02  2.225077828E-01 -2.198099301E+02 
      5144 -1.903299242E-01  5.473565331E-02  2.225114996E-01 -1.864831013E+02 
      5145 -2.280681374E-01 -1.181922502E-01  2.225234360E-01  1.100299763E+02 
      5146 -1.949303260E-01 -1.072062518E-01  2.225330394E-01  4.637777332E+01 
      5147 -1.807357596E-01 -7.701624718E-02  2.225393041E-01  5.545125401E+01 
      5148 -1.779709493E-01  3.968886476E-02  2.225432864E-01 -1.513212877E+02 
      5149 -2.092842468E-01  2.921855613E-02  2.226069480E-01 -2.148752213E+02 
      5150 -2.054276234E-01  4.046238909E-02  2.226903795E-01 -3.008195669E+02 
      5151 -1.878308104E-01 -9.627557245E-02  2.227292823E-01  7.104654595E+01 
      5152 -2.329945997E-01 -1.133677685E-01  2.229005610E-01  1.004130060E+02 
      5153 -2.384144422E-01 -1.066365274E-01  2.229060786E-01  7.348468490E+01 
      5154 -1.816783904E-01  2.493605052E-02  2.229322517E-01 -1.337573174E+02 
      5155 -1.778610874E-01 -6.997790987E-02  2.229542198E-01  3.166904628E+01 
      5156 -2.345838790E-01 -1.115105012E-01  2.229730297E-01  9.362224380E+01 
      5157 -2.483542135E-01 -7.053609991E-02  2.229955111E-01 -3.100866096E+01 
      5158 -2.485752514E-01 -6.356511398E-02  2.230048291E-01 -6.183461148E+01 
      5159 -1.822614840E-01 -8.620175754E-02  2.230498749E-01  5.699652029E+01 
      5160 -1.945650224E-01 -1.055421539E-01  2.230724927E-01  6.939334876E+01 
      5161 -1.650650789E-01  2.088780279E-03  2.230804856E-01 -4.983742252E+01 
      5162 -2.489009886E-01 -8.844234494E-02  2.231452596E-01 -9.850986401E+00 
      5163 -2.509746070E-01 -7.321053066E-02  2.231465348E-01 -5.212947073E+01 
      5164 -2.417028735E-01 -9.973977540E-02  2.231672102E-01  2.196946953E+01 
      5165 -1.831312879E-01 -8.132914237E-02  2.231909377E-01  7.255935529E+01 
      5166 -1.753527548E-01 -6.430285767E-02  2.231943717E-01  1.460225741E+01 
      5167 -1.913169977E-01 -1.006543500E-01  2.232168735E-01  7.222820156E+01 
      5168 -2.211341973E-01 -1.171100011E-01  2.232240968E-01  1.233311751E+02 
      5169 -1.972307743E-01  5.327108134E-02  2.232411145E-01 -2.277196178E+02 
      5170 -1.780808165E-01  4.277354231E-02  2.232569425E-01 -1.245194130E+02 
      5171 -2.186416082E-01 -1.165973088E-01  2.232712949E-01  1.257898212E+02 
      5172 -1.800053592E-01  2.282495961E-02  2.232811275E-01 -8.482716250E+01 
      5173 -2.477184420E-01 -9.323177160E-02  2.232877043E-01  3.477937957E-01 
      5174 -2.485809088E-01 -4.486472692E-02  2.233052980E-01 -1.169483184E+02 
      5175 -1.673049984E-01  7.596796454E-03  2.233469805E-01 -4.477994616E+01 
      5176 -1.803702546E-01 -7.413672270E-02  2.233695675E-01  5.081999538E+01 
      5177 -1.877432355E-01  5.407161989E-02  2.234370675E-01 -1.494591237E+02 
      5178 -2.047927425E-01  4.303152932E-02  2.234386938E-01 -2.922276503E+02 
      5179 -2.382744936E-01  5.613179266E-03  2.234493546E-01 -1.854234765E+02 
      5180 -2.064368764E-01 -1.104965461E-01  2.234777872E-01  1.050457657E+02 
      5181 -2.480022438E-01 -6.893651602E-02  2.234822969E-01 -3.822146545E+01 
      5182 -1.744965632E-01  1.920836511E-02  2.234919728E-01 -5.018414203E+01 
      5183 -1.819593384E-01 -8.471578582E-02  2.234971934E-01  7.158111457E+01 
      5184 -1.730068906E-01 -5.841420051E-02  2.235203760E-01 -4.341708384E+00 
      5185 -1.853209522E-01 -9.053175774E-02  2.235299311E-01  6.897686885E+01 
      5186 -2.270621445E-01 -1.149597993E-01  2.235857374E-01  1.179835065E+02 
