nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       940 -1.210766735E-01 -3.656372402E-02  1.663702434E-01 -7.699335809E+01 
       941 -1.141861468E-01 -5.614729000E-02  1.663814438E-01 -9.344691812E+01 
       942 -1.171051409E-01 -4.161601918E-02  1.663858965E-01 -7.853040639E+01 
       943 -1.730315946E-01  2.515955752E-04  1.664065929E-01 -1.175406252E+02 
       944 -1.232035957E-01 -3.380150019E-02  1.664310697E-01 -7.667229745E+01 
       945 -2.127522647E-01 -4.954670091E-02  1.665137252E-01 -1.486917412E+02 
       946 -2.117135193E-01 -5.583676700E-02  1.665249870E-01 -1.318257886E+02 
       947 -1.280900264E-01 -7.320793687E-02  1.665780139E-01 -1.012922499E+02 
       948 -1.271692236E-01 -2.861864252E-02  1.665841855E-01 -7.648107933E+01 
       949 -1.180143305E-01 -5.909348104E-02  1.666341878E-01 -9.000983030E+01 
       950 -2.066844354E-01 -6.898261534E-02  1.666668356E-01 -1.156265039E+02 
       951 -1.290538196E-01 -2.637130134E-02  1.666706990E-01 -7.599101261E+01 
       952 -2.066777022E-01 -2.314315220E-02  1.666713836E-01 -1.584130017E+02 
       953 -2.141046919E-01 -3.954641945E-02  1.666946086E-01 -2.037219323E+02 
       954 -1.122487613E-01 -4.931419309E-02  1.668762283E-01 -8.472536598E+01 
       955 -2.132525415E-01 -4.542178422E-02  1.669063951E-01 -1.655085144E+02 
       956 -1.538383060E-01 -7.795477639E-03  1.669189763E-01 -8.326120531E+01 
       957 -1.977432440E-01 -1.628844910E-02  1.669650448E-01 -1.197605083E+02 
       958 -1.419778375E-01 -1.618190453E-02  1.670557278E-01 -7.411050953E+01 
       959 -1.799670866E-01 -1.032477656E-01  1.670681389E-01 -5.541562163E+01 
       960 -1.675135638E-01  3.401272782E-04  1.670768565E-01 -1.057307255E+02 
       961 -2.103638250E-01 -6.145075600E-02  1.671381101E-01 -1.271352458E+02 
       962 -1.117881091E-01 -5.127896427E-02  1.672476903E-01 -8.681396477E+01 
       963 -1.336306050E-01 -2.202274810E-02  1.672601848E-01 -7.424307943E+01 
       964 -2.140102424E-01 -3.415718132E-02  1.673238534E-01 -2.208802250E+02 
       965 -1.362327603E-01 -2.007636580E-02  1.674080806E-01 -7.374683132E+01 
       966 -1.681238459E-01 -9.759729384E-02  1.675293332E-01 -1.122320103E+02 
       967 -1.848460070E-01 -9.665749471E-02  1.675360100E-01 -6.567878555E+01 
       968 -2.025913371E-01 -2.002668645E-02  1.675680425E-01 -1.321110109E+02 
       969 -1.342683119E-01 -8.240254427E-02  1.675740572E-01 -1.421750008E+02 
       970 -2.122278712E-01 -2.936359092E-02  1.676259199E-01 -2.138434393E+02 
       971 -2.137086564E-01 -3.970807486E-02  1.678365569E-01 -1.781234680E+02 
       972 -1.568520063E-01 -5.100067280E-03  1.678464695E-01 -8.938341088E+01 
       973 -2.087108131E-01 -2.500847712E-02  1.678556194E-01 -1.809831978E+02 
       974 -1.370552639E-01 -7.947980421E-02  1.678715651E-01 -1.404962964E+02 
       975 -2.080314414E-01 -6.628123168E-02  1.679194233E-01 -1.197130446E+02 
       976 -2.027372104E-01 -7.342800113E-02  1.679410967E-01 -1.035240427E+02 
       977 -1.806463497E-01 -3.188880927E-03  1.679470982E-01 -1.121812868E+02 
       978 -1.398102633E-01 -7.586473352E-02  1.679537973E-01 -1.345422060E+02 
       979 -1.757615928E-01 -3.070492776E-04  1.679612786E-01 -1.194219517E+02 
       980 -1.957872440E-01 -1.481440255E-02  1.680797762E-01 -1.147437416E+02 
       981 -1.854629106E-01 -6.888376049E-03  1.681780890E-01 -1.067276131E+02 
       982 -1.763211508E-01 -1.039103678E-01  1.682449047E-01 -1.362453552E+02 
       983 -1.905742617E-01 -1.081682917E-02  1.683063415E-01 -1.082431904E+02 
       984 -1.703883384E-01  9.982462691E-04  1.683468008E-01 -1.132475910E+02 
       985 -1.621702094E-01 -1.205971916E-03  1.683723092E-01 -9.859266741E+01 
       986 -1.827791015E-01 -9.880655355E-02  1.684055158E-01 -5.873926070E+01 
       987 -1.654664249E-01 -9.557890524E-02  1.684178964E-01 -1.125041420E+02 
       988 -1.724640882E-01 -1.009545003E-01  1.684889157E-01 -1.116075508E+02 
       989 -1.553208512E-01 -8.778989686E-02  1.685062182E-01 -1.190066715E+02 
       990 -1.132429934E-01 -4.469539777E-02  1.686417021E-01 -8.163911144E+01 
       991 -2.047148655E-01 -2.168582846E-02  1.686962291E-01 -1.450469293E+02 
       992 -1.170162427E-01 -3.981249848E-02  1.687280561E-01 -7.881196502E+01 
       993 -1.790245974E-01 -1.034750272E-01  1.687414717E-01 -4.964557771E+01 
       994 -1.118993040E-01 -4.706164092E-02  1.687776211E-01 -8.366599219E+01 
       995 -1.191504168E-01 -3.701369202E-02  1.688221085E-01 -7.813000465E+01 
       996 -1.590908937E-01 -9.069318697E-02  1.688284753E-01 -1.148635452E+02 
       997 -2.109808111E-01 -5.549076920E-02  1.688712519E-01 -1.253616963E+02 
       998 -1.454471809E-01 -8.021872574E-02  1.689534489E-01 -1.334023393E+02 
       999 -1.476132059E-01 -1.104304167E-02  1.689582657E-01 -7.738300624E+01 
      1000 -1.487472470E-01 -8.275331330E-02  1.689662179E-01 -1.285927104E+02 
      1001 -1.231228154E-01 -3.181830175E-02  1.689800922E-01 -7.761174050E+01 
      1002 -1.774940298E-01 -1.048297102E-01  1.689854504E-01 -1.073263405E+02 
      1003 -2.043884618E-01 -7.068321074E-02  1.690223247E-01 -1.064255590E+02 
      1004 -1.235774800E-01 -6.342648515E-02  1.690510312E-01 -8.922082419E+01 
      1005 -2.126176858E-01 -4.432076441E-02  1.690635313E-01 -1.483706140E+02 
      1006 -1.778019201E-01 -1.046219837E-01  1.690639538E-01 -6.004034269E+01 
      1007 -1.251031291E-01 -2.922353367E-02  1.690645775E-01 -7.751967863E+01 
      1008 -1.335546236E-01 -8.203987347E-02  1.691370543E-01 -1.375021963E+02 
      1009 -2.134390736E-01 -3.467919327E-02  1.692222186E-01 -1.907014387E+02 
      1010 -1.649326192E-01  5.109077737E-04  1.693016890E-01 -1.024765643E+02 
      1011 -1.393677979E-01 -8.133996018E-02  1.693692485E-01 -1.383236761E+02 
      1012 -1.292117634E-01 -2.426760199E-02  1.693730334E-01 -7.639572012E+01 
      1013 -1.309905442E-01 -7.931372598E-02  1.693834780E-01 -1.275304225E+02 
      1014 -2.005087770E-01 -1.847698222E-02  1.695383854E-01 -1.250707111E+02 
      1015 -1.314530670E-01 -2.221614643E-02  1.695804866E-01 -7.542417740E+01 
      1016 -2.126228093E-01 -4.275051073E-02  1.696174905E-01 -1.534172625E+02 
      1017 -1.186703603E-01 -5.967266861E-02  1.696301359E-01 -9.029416485E+01 
      1018 -1.247143122E-01 -6.431539392E-02  1.696823114E-01 -8.920041591E+01 
      1019 -2.118756430E-01 -2.956675942E-02  1.696862533E-01 -2.036249779E+02 
      1020 -1.106882837E-01 -5.243418341E-02  1.697081568E-01 -8.680573012E+01 
      1021 -1.979263287E-01 -7.846742690E-02  1.697093805E-01 -8.804648932E+01 
      1022 -1.511041291E-01 -8.104753315E-03  1.697190547E-01 -8.064200152E+01 
      1023 -2.132105109E-01 -3.782980784E-02  1.697400328E-01 -1.719484870E+02 
      1024 -1.745247187E-01 -1.025697983E-01  1.697942444E-01 -1.300202789E+02 
      1025 -1.105883946E-01 -5.347129227E-02  1.698334782E-01 -9.143827084E+01 
      1026 -1.406646192E-01 -1.548936521E-02  1.698344267E-01 -7.465702656E+01 
      1027 -2.096100406E-01 -6.087763045E-02  1.698376992E-01 -1.209746800E+02 
      1028 -1.929831940E-01 -8.473561777E-02  1.698571554E-01 -7.543841381E+01 
      1029 -2.076150210E-01 -6.560803209E-02  1.699934929E-01 -1.124875440E+02 
      1030 -1.368008976E-01 -1.814258692E-02  1.700132780E-01 -7.434620408E+01 
      1031 -1.702994690E-01 -9.933085231E-02  1.700250131E-01 -1.125423239E+02 
      1032 -1.879585620E-01 -9.092371447E-02  1.701923061E-01 -6.465870290E+01 
      1033 -1.569543003E-01 -3.647763333E-03  1.701977829E-01 -9.292608099E+01 
      1034 -1.272847791E-01 -7.364726444E-02  1.704135185E-01 -1.077771367E+02 
      1035 -1.248975120E-01 -6.681216542E-02  1.705842332E-01 -9.068803795E+01 
      1036 -2.110404712E-01 -5.058076392E-02  1.705980320E-01 -1.248709958E+02 
      1037 -2.088390337E-01 -2.540480466E-02  1.706435595E-01 -1.859134053E+02 
      1038 -1.131549559E-01 -5.546293983E-02  1.706550515E-01 -9.250389711E+01 
      1039 -1.213494716E-01 -6.175682242E-02  1.706930502E-01 -9.006502259E+01 
      1040 -1.814804281E-01 -9.902272782E-02  1.707247121E-01 -4.460703189E+01 
      1041 -1.758767956E-01 -1.247837243E-04  1.708670138E-01 -1.175240218E+02 
      1042 -1.597434747E-01 -1.360049188E-03  1.708681702E-01 -9.772597268E+01 
      1043 -2.097322601E-01 -5.844584864E-02  1.708879782E-01 -1.164067428E+02 
      1044 -1.998069511E-01 -7.528157299E-02  1.709188913E-01 -8.841606224E+01 
      1045 -1.131667604E-01 -4.292876789E-02  1.709190783E-01 -8.118555561E+01 
      1046 -1.152495125E-01 -4.026018843E-02  1.709341341E-01 -7.995520641E+01 
      1047 -1.805617329E-01 -3.199432072E-03  1.709466778E-01 -1.091732652E+02 
      1048 -1.121374937E-01 -5.468937871E-02  1.709647227E-01 -9.395546345E+01 
      1049 -1.858285548E-01 -9.315261847E-02  1.709744014E-01 -5.639497426E+01 
      1050 -1.706813408E-01  1.629408873E-03  1.709787846E-01 -1.175006701E+02 
      1051 -1.395261462E-01 -8.666704309E-02  1.709895093E-01 -1.404342269E+02 
      1052 -1.440595216E-01 -8.030916040E-02  1.710053679E-01 -1.303197924E+02 
      1053 -1.446157789E-01 -7.963269961E-02  1.710375739E-01 -1.298443169E+02 
      1054 -2.106117850E-01 -5.223537972E-02  1.710521573E-01 -1.163547803E+02 
      1055 -1.852897887E-01 -6.828201879E-03  1.710699386E-01 -1.049597015E+02 
      1056 -1.794418022E-01 -1.013923756E-01  1.711017671E-01 -4.180780447E+01 
      1057 -2.084851728E-01 -6.279817508E-02  1.712627405E-01 -1.110275665E+02 
      1058 -1.190099326E-01 -3.518636379E-02  1.712737457E-01 -7.882428349E+01 
      1059 -1.297371197E-01 -7.818347627E-02  1.714107957E-01 -1.234789666E+02 
      1060 -1.211111039E-01 -3.236762393E-02  1.714435754E-01 -7.862627610E+01 
      1061 -2.050024260E-01 -2.197777337E-02  1.715221005E-01 -1.513756448E+02 
      1062 -2.041372851E-01 -6.941469385E-02  1.715593988E-01 -9.436074864E+01 
      1063 -1.652105708E-01  1.569865270E-03  1.716356040E-01 -1.053752192E+02 
      1064 -1.649731191E-01 -9.528136313E-02  1.716481182E-01 -1.144830969E+02 
      1065 -1.250570116E-01 -2.715550690E-02  1.716630851E-01 -7.850382489E+01 
      1066 -2.102159081E-01 -2.735739215E-02  1.716787494E-01 -1.958816382E+02 
      1067 -1.270372605E-01 -2.477518917E-02  1.718101519E-01 -7.788387824E+01 
      1068 -2.123882580E-01 -3.312583116E-02  1.718255169E-01 -1.723832247E+02 
      1069 -1.956025771E-01 -1.476877520E-02  1.719019747E-01 -1.138372395E+02 
      1070 -2.004546388E-01 -1.849524838E-02  1.719163062E-01 -1.261097978E+02 
      1071 -2.122632414E-01 -3.274319204E-02  1.719316428E-01 -1.843468488E+02 
      1072 -1.502205585E-01 -8.395936808E-02  1.719321204E-01 -1.234886230E+02 
      1073 -1.904467666E-01 -1.081271101E-02  1.720333786E-01 -1.071743831E+02 
      1074 -1.101796683E-01 -4.802901356E-02  1.720996341E-01 -8.442939714E+01 
      1075 -2.056797513E-01 -6.700163979E-02  1.721021931E-01 -9.682018460E+01 
      1076 -1.535549368E-01 -8.652541283E-02  1.721478022E-01 -1.196753197E+02 
      1077 -2.121472008E-01 -3.843178730E-02  1.721714123E-01 -1.440715941E+02 
      1078 -1.414422384E-01 -1.351471537E-02  1.722543753E-01 -7.596968063E+01 
      1079 -1.949090104E-01 -8.064042896E-02  1.722613906E-01 -7.201682757E+01 
      1080 -2.108259764E-01 -4.749733743E-02  1.722975076E-01 -1.214755458E+02 
      1081 -1.095620841E-01 -5.274570361E-02  1.723193675E-01 -9.052881571E+01 
      1082 -1.318312377E-01 -2.032435572E-02  1.723416872E-01 -7.575544074E+01 
      1083 -2.116639324E-01 -4.145084356E-02  1.723440620E-01 -1.327208906E+02 
      1084 -1.600989304E-01 -9.155586165E-02  1.723476116E-01 -1.140931536E+02 
      1085 -1.098120861E-01 -4.962813663E-02  1.723493007E-01 -8.579589649E+01 
      1086 -1.513687548E-01 -6.324089843E-03  1.724325880E-01 -8.306415386E+01 
      1087 -1.893738095E-01 -8.759644571E-02  1.724556944E-01 -5.808300714E+01 
      1088 -1.700699428E-01 -9.921615633E-02  1.724714635E-01 -1.141105966E+02 
      1089 -1.445008974E-01 -1.119563717E-02  1.724856064E-01 -7.707701131E+01 
      1090 -1.734539115E-01  1.161549177E-03  1.725347487E-01 -1.199916396E+02 
      1091 -1.259616487E-01 -7.217828820E-02  1.725471433E-01 -1.055109152E+02 
      1092 -1.782624398E-01 -1.510368182E-03  1.725559883E-01 -1.122987282E+02 
      1093 -1.745314480E-01 -1.026458417E-01  1.726105966E-01 -1.416012826E+02 
      1094 -2.070096972E-01 -2.376991517E-02  1.726336801E-01 -1.707188101E+02 
      1095 -1.447571875E-01 -8.494525260E-02  1.726465999E-01 -1.288360864E+02 
      1096 -1.346983424E-01 -1.808086421E-02  1.726771732E-01 -7.522799203E+01 
      1097 -1.815825279E-01 -9.747867864E-02  1.726955983E-01 -3.676287649E+01 
      1098 -1.118437916E-01 -4.328694899E-02  1.727298091E-01 -8.227781789E+01 
      1099 -1.828373236E-01 -4.988966875E-03  1.728231261E-01 -1.051792503E+02 
      1100 -1.681344592E-01  2.318346860E-03  1.728596018E-01 -1.129321039E+02 
      1101 -1.844245039E-01 -9.370471379E-02  1.728706105E-01 -4.102520639E+01 
      1102 -1.545558531E-01 -3.778826738E-03  1.728931081E-01 -8.909846235E+01 
      1103 -1.163308605E-01 -5.795925903E-02  1.729360472E-01 -9.102903789E+01 
      1104 -1.156541073E-01 -5.744194349E-02  1.730311455E-01 -9.130817315E+01 
      1105 -1.246485736E-01 -6.840172044E-02  1.730538941E-01 -9.631478832E+01 
      1106 -1.599759519E-01  2.711645147E-05  1.730731740E-01 -9.924357612E+01 
      1107 -1.094906553E-01 -5.567820342E-02  1.731458243E-01 -9.110205874E+01 
      1108 -1.110796474E-01 -5.393561131E-02  1.732932106E-01 -9.439308218E+01 
      1109 -1.099489664E-01 -5.556715841E-02  1.733026270E-01 -9.436026311E+01 
      1110 -1.756927453E-01 -1.035562220E-01  1.733484595E-01 -1.168334738E+02 
      1111 -1.629413857E-01 -9.376504302E-02  1.733940843E-01 -1.147372216E+02 
      1112 -1.765143937E-01 -1.030655339E-01  1.734143307E-01 -5.783209171E+01 
      1113 -1.150734011E-01 -3.844182115E-02  1.734303638E-01 -8.030714949E+01 
      1114 -1.778432857E-01 -1.017121666E-01  1.734432986E-01 -3.701078623E+01 
      1115 -1.101611907E-01 -4.612192100E-02  1.734465923E-01 -8.345120814E+01 
      1116 -1.761759035E-01 -1.032286748E-01  1.734596359E-01 -7.066719093E+01 
      1117 -2.029949176E-01 -2.048579823E-02  1.734962035E-01 -1.396833215E+02 
      1118 -1.383864802E-01 -8.602211217E-02  1.736077065E-01 -1.480278872E+02 
      1119 -1.351542720E-01 -8.382003638E-02  1.736079399E-01 -1.472567888E+02 
      1120 -1.170553373E-01 -3.573443322E-02  1.736499430E-01 -7.986110855E+01 
      1121 -1.092340060E-01 -5.050282553E-02  1.736656452E-01 -8.574921849E+01 
      1122 -1.880714405E-01 -9.030878539E-03  1.737135717E-01 -1.049779726E+02 
      1123 -1.996293267E-01 -7.359313562E-02  1.737249193E-01 -7.321886736E+01 
      1124 -1.984442691E-01 -1.699755199E-02  1.737503809E-01 -1.198813723E+02 
      1125 -2.115716284E-01 -3.677335764E-02  1.737684739E-01 -1.411797951E+02 
      1126 -2.086860976E-01 -5.772881054E-02  1.737778657E-01 -1.025486574E+02 
      1127 -1.466923353E-01 -8.617014944E-02  1.738030606E-01 -1.254331043E+02 
      1128 -1.627604564E-01  1.741635864E-03  1.738412472E-01 -1.030018820E+02 
      1129 -1.209593619E-01 -3.048707749E-02  1.739777946E-01 -7.959619132E+01 
      1130 -1.932193546E-01 -1.299090502E-02  1.739806809E-01 -1.099459087E+02 
      1131 -1.680748529E-01 -9.772289738E-02  1.740155172E-01 -1.157208018E+02 
      1132 -2.020526821E-01 -7.027683976E-02  1.740375797E-01 -7.707115688E+01 
      1133 -1.229514530E-01 -2.779062084E-02  1.741681904E-01 -7.957155973E+01 
      1134 -1.494946251E-01 -8.345816609E-02  1.741684154E-01 -1.217758096E+02 
      1135 -2.101128838E-01 -4.665517107E-02  1.742003958E-01 -1.072273669E+02 
      1136 -1.481616261E-01 -8.557107816E-02  1.742348039E-01 -1.217552271E+02 
      1137 -2.100328936E-01 -2.812094786E-02  1.742348441E-01 -1.868623261E+02 
      1138 -2.072257497E-01 -6.237909023E-02  1.743036980E-01 -9.424128271E+01 
      1139 -1.458953071E-01 -8.901503102E-02  1.743043789E-01 -1.335849529E+02 
      1140 -1.725584941E-01 -1.011742678E-01  1.743408560E-01 -1.334460181E+02 
      1141 -2.106202016E-01 -4.245422277E-02  1.743622291E-01 -1.124577528E+02 
      1142 -2.110556797E-01 -3.153185525E-02  1.744738279E-01 -1.719292120E+02 
      1143 -1.271347119E-01 -2.276033539E-02  1.744762917E-01 -7.828066778E+01 
      1144 -1.088823375E-01 -5.512926288E-02  1.747642165E-01 -8.515996618E+01 
      1145 -1.940902545E-01 -7.988465078E-02  1.747747898E-01 -5.282217135E+01 
      1146 -1.294351053E-01 -2.058298484E-02  1.748167296E-01 -7.716727900E+01 
      1147 -2.054055924E-01 -6.517978222E-02  1.748924430E-01 -8.548184337E+01 
      1148 -2.087984795E-01 -5.379879419E-02  1.748995204E-01 -1.015475885E+02 
      1149 -1.098372902E-01 -6.183741370E-02  1.750867035E-01 -9.023274588E+01 
      1150 -1.547995003E-01 -8.755686564E-02  1.751559321E-01 -1.179080613E+02 
      1151 -1.549118867E-01 -2.166423926E-03  1.752085622E-01 -9.335543843E+01 
      1152 -1.798835784E-01 -9.769701422E-02  1.752372694E-01 -2.398844606E+01 
      1153 -1.086547925E-01 -5.154076545E-02  1.752536872E-01 -8.508197717E+01 
      1154 -1.455253225E-01 -8.882185782E-02  1.752597478E-01 -1.432182340E+02 
      1155 -1.350722666E-01 -1.628190815E-02  1.752888799E-01 -7.605811684E+01 
      1156 -1.129469351E-01 -5.831462926E-02  1.753422873E-01 -9.236146275E+01 
      1157 -2.086324849E-01 -5.358176519E-02  1.753544123E-01 -8.946979841E+01 
      1158 -1.117081885E-01 -4.133166989E-02  1.753639410E-01 -8.206390988E+01 
      1159 -1.780177755E-01 -9.996867034E-02  1.753742990E-01 -2.813680716E+01 
      1160 -1.735366382E-01  1.406111564E-03  1.754156304E-01 -1.184026274E+02 
      1161 -1.684108217E-01  2.980687324E-03  1.754470541E-01 -1.178613207E+02 
      1162 -1.579749000E-01 -9.000362896E-02  1.754831095E-01 -1.165217501E+02 
      1163 -1.489764921E-01 -6.239046564E-03  1.754887904E-01 -8.151146036E+01 
      1164 -1.145117834E-01 -5.662672250E-02  1.754956675E-01 -9.167146669E+01 
      1165 -1.452650090E-01 -8.868008732E-03  1.755237300E-01 -7.868151115E+01 
      1166 -1.131993282E-01 -3.908376776E-02  1.755663967E-01 -8.132444940E+01 
      1167 -2.072377125E-01 -2.435579646E-02  1.755783521E-01 -1.794396026E+02 
      1168 -1.294677241E-01 -7.894135646E-02  1.755861127E-01 -1.332871853E+02 
      1169 -1.576857433E-01 -2.799007990E-05  1.756185973E-01 -9.839700881E+01 
      1170 -2.072126672E-01 -6.017441414E-02  1.756515659E-01 -9.055166307E+01 
      1171 -1.781550006E-01 -1.501514611E-03  1.756774962E-01 -1.096019944E+02 
      1172 -1.213994055E-01 -6.192308756E-02  1.757762459E-01 -9.061000307E+01 
      1173 -1.826646850E-01 -4.932685982E-03  1.758549709E-01 -1.039380853E+02 
      1174 -1.876832716E-01 -8.787306150E-03  1.758800437E-01 -1.042233365E+02 
      1175 -1.383048607E-01 -1.359330706E-02  1.759383822E-01 -7.642704369E+01 
      1176 -2.105533619E-01 -3.698882687E-02  1.759554908E-01 -1.220876895E+02 
      1177 -1.221061033E-01 -6.247141761E-02  1.759998309E-01 -9.095048954E+01 
      1178 -1.127700907E-01 -6.110603865E-02  1.760840429E-01 -9.302172797E+01 
