config,pitchAngle,yawAngle,ironcub-cd,ironcub-cl,ironcub-cs,head-cd,head-cl,head-cs,torso-cd,torso-cl,torso-cs,left-back-turbine-cd,left-back-turbine-cl,left-back-turbine-cs,right-back-turbine-cd,right-back-turbine-cl,right-back-turbine-cs,left-arm-cd,left-arm-cl,left-arm-cs,left-arm-turbine-cd,left-arm-turbine-cl,left-arm-turbine-cs,right-arm-cd,right-arm-cl,right-arm-cs,right-arm-turbine-cd,right-arm-turbine-cl,right-arm-turbine-cs,root-link-cd,root-link-cl,root-link-cs,left-leg-upper-cd,left-leg-upper-cl,left-leg-upper-cs,left-leg-lower-cd,left-leg-lower-cl,left-leg-lower-cs,right-leg-upper-cd,right-leg-upper-cl,right-leg-upper-cs,right-leg-lower-cd,right-leg-lower-cl,right-leg-lower-cs
Config14,120,-20,0.19150952,-0.021908255,0.014808972,0.015050356,0.011380133,0.0012196028,0.035871899,0.0031321664,-0.0038054215,0.018294716,5.3611324E-05,-0.011220242,0.0076128094,0.00056147776,0.003703333,0.0030609802,-0.0036975506,-0.0027512573,0.0059600331,0.0019617177,0.0013426543,0.0067902399,-0.0020749456,0.0060182791,0.0086151947,-0.0024695344,0.0049030531,0.024445977,-0.0083227271,-0.0093452694,0.008415903,-0.010489274,-0.00056042246,0.023242965,-0.0077039473,0.0030574277,0.007893935,-0.0030562315,0.0069379081,0.026254515,-0.0011831508,0.015309327
Config14,130,-20,0.16872106,-0.015740177,0.019010234,0.01272521,0.01155996,0.0013818772,0.031388699,-0.00011291168,-0.0016898927,0.018093055,-0.0018096531,-0.014910506,0.0064988244,-0.0009304012,0.0038100465,0.0015767179,-0.0022766518,-0.0008104666,0.0045518715,0.002143205,-0.0010629771,0.005897339,-0.00089628271,0.0053425422,0.007470239,-0.0014106815,0.0042948241,0.02310474,-0.0091790264,-0.0062901533,0.0042874917,-0.008478065,0.0004837892,0.020756859,-0.0056180957,0.0055990518,0.0065580872,-0.00086508306,0.0085682822,0.02581193,0.0021335097,0.014293816
Config14,140,-20,0.15823434,-0.0044216969,0.02422952,0.0089412475,0.010453795,-0.0010189345,0.028291074,0.0062553822,-0.0011942022,0.017473889,-0.0040709506,-0.012479402,0.0064245436,6.4282086E-05,0.005277247,0.00060404519,-0.00044364054,-0.0006270085,0.0068128171,0.00064118373,0.00099804304,0.0052519034,-0.00024018604,0.0052550313,0.0083398727,-0.001056771,0.0034441632,0.025756986,-0.013229134,-0.0042287713,0.00043733516,-0.0059317681,0.00072645981,0.019330012,-0.0021050607,0.0079590138,0.0053399375,0.00020150193,0.0081730996,0.025230679,0.0050396689,0.011944781
Config14,150,-20,0.14698519,0.0058279916,0.025433703,0.0066248187,0.0081669715,-0.00015279679,0.026546179,0.0035919902,0.00015198826,0.016591631,-0.0046167323,-0.010176464,0.0045766023,2.9023238E-05,0.0034251595,-7.6181205E-05,0.00087941638,-0.001013594,0.0078523879,0.0030745901,0.0016586332,0.005521103,-0.00097154452,0.0064520337,0.0091446671,0.00068220184,0.003455939,0.024542813,-0.013595419,-0.00018507036,-0.0017264514,-0.0025929558,0.00097581024,0.018975013,0.0017465973,0.005928328,0.0045875737,0.00060737554,0.0066570698,0.023825037,0.0088264767,0.008256666
Config14,160,-20,0.13931548,0.01748962,0.016938469,0.0065419376,0.0088298134,-0.00049510859,0.026552777,0.0032196435,0.0028546276,0.014036168,-0.0080132292,-0.0090864487,0.0043676378,-0.0010703397,0.0036396793,7.0389811E-05,0.0021879282,-0.002265133,0.0097253676,0.0058154525,0.00052289955,0.004953815,-0.00033673708,0.0057090768,0.00984922,0.0028237109,0.0028225022,0.02105051,-0.014471632,-5.6415238E-05,-0.0011982032,0.00063395928,-0.00023239366,0.017191793,0.0053465619,0.0047733025,0.0047732997,0.0016237914,0.0055690098,0.021400763,0.010900696,0.0031828708
Config14,170,-20,0.13880537,0.018097848,0.016806055,0.0062701765,0.0045647044,-0.00012739007,0.025033074,0.0049594574,0.0029625902,0.012876816,-0.011177698,-0.0080887697,0.0035274986,-0.00038590037,0.0025498274,0.001407628,0.0045264608,-0.00087499601,0.011748026,0.0065648374,0.0016077155,0.0037513893,0.00047591366,0.0048699076,0.010543462,0.0030970641,0.0017929639,0.019456731,-0.012074206,0.0035534594,0.0015066745,0.0017000856,0.0013999078,0.015905595,0.007979663,0.0016655712,0.0065913438,0.0042340372,0.005797151,0.020186958,0.0036334283,-0.00030188353
Config14,180,-20,0.14088914,0.013555117,0.0046344619,0.006020112,0.0015183545,-0.0014231829,0.02186367,0.0024399762,0.0015319303,0.012058082,-0.012186179,-0.0062361955,0.0031551845,-0.0010610182,0.0016789776,0.0031122585,0.0055727677,-0.002105129,0.013813604,0.0049755017,0.00074973253,0.0029405169,-0.00091033981,0.0036868651,0.010289821,0.001912366,0.0022904854,0.016883929,-0.010028407,0.0045522324,0.0045097124,0.007204073,-0.00075120514,0.01570453,0.0057224559,-0.0030641549,0.0092818651,0.0081918752,0.0021395656,0.021255851,0.00020369006,0.0015845404
Config14,0,0,0.09415994,-0.0069967194,-0.0069483474,0.013013555,-0.011956809,-0.0037005772,0.0345274,0.0035395017,0.0037791028,0.007575422,0.0014243177,-0.011318881,0.012185986,-0.0049586141,0.010031261,4.0042728E-06,0.00040414661,-0.00028299232,0.0094981939,0.0030562851,-0.0035791622,0.00077336277,-0.00044948322,0.0013738012,0.0080583039,0.0028433644,0.0041749613,-0.0050780309,0.00061162681,-0.00038654326,-0.0012205203,-0.00030537414,0.00098608648,0.0051122377,-0.001122366,0.00099082205,0.00033344147,0.00025506301,-0.0020895936,0.0093765837,-0.00033837873,-0.006926633
Config14,10,0,0.10491365,0.01266107,-0.010401032,0.01089598,-0.0091839823,-0.0037223457,0.032979749,0.0058909985,0.0040706867,0.0064820647,0.0021024584,-0.0088683498,0.0099029383,-0.0018601812,0.0068571721,0.0024401694,0.00037984795,7.8627394E-05,0.011443572,0.0039976906,-0.0035511021,0.0026740368,-0.00019341144,0.0024178398,0.0094038537,0.0035066512,0.004720017,-0.0030661022,0.0030923429,0.00031771538,0.00096098759,0.0032547287,-0.00052570564,0.0061869663,-0.00019497967,0.00044116151,0.00406984,0.0037461149,-0.0027006108,0.010539598,-0.0018772089,-0.009936138
Config14,20,0,0.12507227,0.030758752,-0.0073324145,0.0083310094,-0.0076855947,-0.0030551185,0.039301832,0.010257688,0.0037540215,0.0073211192,0.00082557956,-0.007906791,0.0097228291,0.00014804474,0.0055314453,0.0033897334,0.0024435267,-0.00075825133,0.012394668,0.0032448759,-0.0034888139,0.0025117762,0.00091845645,0.0019280703,0.011259289,0.0033562145,0.0045713693,3.5412968E-05,0.0060302842,0.00052905244,0.0035146633,0.0031567459,0.00035845253,0.0079275048,-0.00036275506,-0.00026254876,0.0082196416,0.0062078454,-0.0023289591,0.011142794,0.0022178404,-0.0062043432
Config14,30,0,0.15264141,0.041962579,-0.014034137,0.0060578387,-0.004862565,-0.0042444404,0.048279574,0.011948609,0.00090169979,0.0081830428,0.00067682682,-0.0078279771,0.010154517,0.0040399681,0.0048235863,0.003463167,0.0026781198,-0.0003329714,0.013397746,0.001511579,-0.0033591194,0.0032982159,0.00023433736,0.0023770544,0.012583441,0.0029772028,0.0064889923,0.0032345355,0.0084959878,-0.00083752082,0.0069733577,0.0044258323,-0.0028566358,0.010325157,0.00062795076,-0.00097784832,0.012817484,0.0060928538,-0.0015623698,0.013873335,0.0031158759,-0.0066265864
Config14,40,0,0.17899032,0.05364108,-0.015720496,0.0064611558,-0.0020698669,-0.0014288579,0.05185979,0.015803525,-0.004165483,0.0076985011,0.00011843221,-0.0085218333,0.011089287,0.0082746091,0.0066390635,0.0056136227,0.0059971448,-0.0030030049,0.013780356,-0.0020935108,-0.0012638653,0.0040918419,0.00038300252,0.003739198,0.012667063,0.0015813663,0.0061038382,0.0081157107,0.011390894,-0.00075509338,0.012725538,0.0037024335,-0.007669535,0.012783344,0.0025309303,-0.0016860266,0.014693307,0.0040288269,0.00089849706,0.017410806,0.0039932934,-0.0046073937
Config14,50,0,0.20389841,0.054946705,-0.01932766,0.0034270967,0.0023441633,-0.002314797,0.057166255,0.018119811,-0.0012829055,0.0081666453,0.0021727364,-0.012126519,0.012218105,0.011514952,0.0087378324,0.0071834882,0.0025780853,-0.003250329,0.015379773,-0.0039798105,-0.0021013237,0.0056936863,0.00057208712,0.0047630649,0.012158553,-0.0016639803,0.0030182364,0.013062357,0.012115629,-0.004778664,0.016137414,0.0034326452,-0.0090506215,0.015987681,0.002920398,-0.0034566414,0.017257405,0.0022928228,0.004370401,0.020059948,0.0025271656,-0.0018553933
Config14,60,0,0.22614266,0.048801049,-0.0085650567,0.0050157429,0.0076274101,-0.002138983,0.056953804,0.018676669,0.0011403309,0.0095728227,0.0070916585,-0.01190933,0.013619365,0.012591285,0.0121142,0.008072054,0.001873363,-0.0039463316,0.013851403,-0.0057531309,-0.0022391982,0.0078847759,0.0012029941,0.0060396999,0.010916751,-0.0036114434,0.0011979876,0.018221391,0.011467334,-0.0038366222,0.019008539,0.00027662419,-0.00380324,0.019016655,-0.00033431358,-0.0040601154,0.020828525,-0.0015129987,0.003542514,0.023180831,-0.00079440231,-0.00066596913
Config14,70,0,0.23811417,0.034276311,0.0021483498,0.0092186131,0.010171753,-0.004169414,0.053329035,0.017291948,0.00022003817,0.013241792,0.0083247411,-0.0093986285,0.013889243,0.01304898,0.014751073,0.0087409934,0.0011400785,-0.0039186887,0.012421046,-0.0051575387,-0.0014836477,0.0093253821,0.00099583341,0.0058873018,0.01104106,-0.0054315138,0.00019963212,0.020315764,0.0079031198,0.00066648741,0.018639909,-0.0037167521,-0.0053904586,0.021374156,-0.0042873345,-0.0050707915,0.020974701,-0.0024979213,0.0078262363,0.025602473,-0.003509082,0.00202921
Config14,80,0,0.23721373,0.01209062,0.0040259289,0.010181951,0.011850131,-0.0013581036,0.047254629,0.014094059,0.0015431581,0.0103969,0.0049358534,-0.007403802,0.01502563,0.011733316,0.0092873547,0.0081837164,0.00027527909,-0.002541536,0.01041557,-0.004814281,-0.0031333965,0.0087956193,0.00019057336,0.0073384266,0.0087982682,-0.0053781163,0.0019767665,0.027434161,0.00094130763,-0.00016985919,0.019720803,-0.0064844771,-0.0093820656,0.023583795,-0.0055896559,-0.0043528233,0.020591709,-0.0047249942,0.0092779303,0.026830981,-0.0049383765,0.0029438789
Config14,90,0,0.22684708,0.0060635063,0.0005176579,0.012512913,0.01263634,-0.00037296263,0.040624709,0.016358276,-0.00075242763,0.011474116,0.0048174964,-0.0077617815,0.01432061,0.0088103967,0.0078924433,0.0076452262,-0.00092649904,-0.0025254046,0.0092649193,-0.003863014,-0.0032714776,0.0084888182,0.00010162819,0.0076048701,0.0077326362,-0.0032536286,0.0013146041,0.030713539,-0.0028473909,0.0026222499,0.016471902,-0.00654838,-0.010487406,0.025125329,-0.0069237768,-0.0057900814,0.017254039999999998,-0.0055279259,0.0082399579,0.025218325,-0.0067700151,0.0038050739
Config14,100,0,0.21243193,-0.0024856219,-0.001712677,0.014379259,0.014636865,0.00011895084,0.036435174,0.014517648,-0.00098380368,0.011292056,0.0033282771,-0.0078730183,0.015482912,0.0074876303,0.0049879331,0.0072947235,-0.001657215,-0.0023198058,0.0082954685,-0.0029868905,-0.0027992074,0.0083228022,-0.00081757383,0.0078189733,0.0062352783,-0.0019582976,0.0014909786,0.026720416,-0.0047322644,0.00045834834,0.013095166,-0.0077022718,-0.0090182609,0.024443999,-0.0077879448,-0.0052214001,0.01428912,-0.0072726959,0.0076175262,0.026145558,-0.0075408888,0.0040101088
Config14,110,0,0.205632,-0.018767386,0.0064189124,0.014739267,0.013324301,-0.0011939349,0.038807066,0.0043352879,-0.0014327412,0.011845576,0.0020628267,-0.0049677121,0.016744173,0.0047395812,0.0070261261,0.0060127038,-0.0025608282,-0.0022227824,0.0071736664,-0.0020006408,-0.0023660005,0.0073022002,-0.0010987442,0.0084921506,0.005862881,-0.00109095,0.0016274075,0.025661613,-0.0048055901,0.0015456917,0.010785041,-0.009052752,-0.0089129688,0.024749654,-0.0082917279,-0.0055738362,0.011673118,-0.0070332937,0.0062716751,0.024275042,-0.0072948558,0.0081258376
Config14,120,0,0.18256977,-0.026813639,-0.0040202285,0.013925543,0.011780193,-0.0022553374,0.036953573,0.00046186253,-0.003318834,0.013654711,0.00067610418,-0.0083895724,0.015189374,0.0023048058,0.0061140883,0.0054145864,-0.0029885778,-0.0020207133,0.0057340657,-0.00047144172,-0.0021032144,0.0045101292,-0.0025073075,0.0066465646,0.0049749941,-0.00050775009,0.0016534362,0.02137925,-0.0062812532,-0.00096005814,0.0079607805,-0.0080812907,-0.007383498,0.022504355,-0.0080176364,-0.0065377003,0.0082042084,-0.0062484883,0.0059908804,0.022164204,-0.0069328586,0.0085437298
Config14,130,0,0.16593947,-0.020831354,-0.0004712423,0.013922705,0.009760284,-0.0027794912,0.035089008,-0.0020529838,0.0022811086,0.014007625,-0.0028038778,-0.0091299448,0.012484298,0.0015671989,0.0058345539,0.005444465,-0.0037166108,-0.0033038677,0.0058595058,0.0013896717,-0.0016346519,0.0019656677,3.5269692E-05,0.0040289137,0.0042550141,0.0020169452,0.0017105494,0.022720052,-0.0059205064,0.00010453641,0.0046053768,-0.0061806495,-0.0058277455,0.019961834,-0.0063873678,-0.0069354083,0.0052187311,-0.0046242093,0.0056307491,0.020405191,-0.0039145184,0.0095494559
Config14,140,0,0.15235985,-0.016429037,-0.010441925,0.012750559,0.0097456944,-0.003861243,0.032693234,0.00038433628,-0.0013995056,0.014323976,-0.006102592,-0.0096796269,0.012811585,-0.00090189678,0.0058467972,0.002903534,-0.0010052032,-0.0029677151,0.0063524578,0.0017883174,-0.0010758908,0.0012242709,0.0022888825,0.004028555,0.0057478956,0.0011999391,0.00011396244,0.021903585,-0.01088885,-0.0031409029,0.0017076375,-0.0053036903,-0.0043833665,0.0188617,-0.0036114228,-0.005883649,0.0017230557,-0.0036932785,0.0050519103,0.019356356,-0.00032927297,0.0069087502
Config14,150,0,0.1460348,-0.015033638,-0.013299367,0.010922652,0.0081077013,-0.0052258392,0.030133642,-0.0034161541,-0.0034654244,0.013941446,-0.0063111761,-0.0076583014,0.012743615,-0.0036406623,0.0072246573,0.0033936776,-0.0013828001,-0.0017444815,0.0076184429,0.0017126487,-0.00081090843,0.0021726686,0.0013161709,0.0022054403,0.0081218905,0.0010237209,-0.0016772823,0.02182539,-0.011761049,-0.003650111,-0.00064854644,-0.0018653342,-0.004497465,0.017765795,-0.00077571701,-0.004970132,-8.8252205E-06,-0.0011170095,0.0048893883,0.018052954,0.0030760231,0.0060810923
Config14,160,0,0.13872557,-0.012477789,-0.00050628374,0.007524858,0.0056707453,-0.0021197744,0.025863441,-0.005331078,0.0025113452,0.014360662,-0.010120861,-0.0072109306,0.013651817,-0.0040646979,0.0082802644,0.0030716187,-0.00034454113,-0.0036920024,0.009823415,0.0020903126,0.0018858821,0.0027034251,0.00047968861,0.002659203,0.0096682961,0.0016692417,-0.0018618957,0.019387165,-0.011633385,-0.00061267478,-0.00040608699,-0.00019528344,-0.0030996932,0.016064952,0.00055691086,-0.0051249358,0.0001506616,0.0012776666,0.0033932768,0.016861346,0.0074674917,0.0044856517
Config14,170,0,0.12058306,0.015624679,-0.0088684695,0.0067792131,0.00444509,-0.0049183766,0.022130729,0.0047925785,0.00059038854,0.0083338734,-0.0047123535,-0.0051293276,0.0090784707,-0.0035340803,0.0057694807,0.0028134336,0.0017410723,-0.0023120942,0.011216434,0.0033583964,-0.0012486449,0.0028275891,0.001084246,0.0029379434,0.011587427,0.003005955,-0.0012894847,0.012280954,-0.0084171423,-0.0010704082,0.0004010224,4.3735917E-06,-0.0013260538,0.014102971,0.0034233068,-0.0014648518,0.0032263109,0.0036266253,0.001384449,0.015804628,0.0068066113,-0.00079148926
Config14,180,0,0.12004072,0.025644793,-0.0054394732,0.0048372231,0.0017863794,-0.00059761477,0.016751663,0.0040720863,-0.00061695265,0.0099741221,-0.0046995714,-0.0096321454,0.007099946,-0.0029283832,0.004002014,0.0025283479,0.0024919715,-0.00178407,0.01083141,0.0025590688,0.0040873346,0.0024875536,0.0020406124,0.0023742519,0.012119713,0.0024167239,-0.00088173082,0.0089933351,-0.0026190582,0.00066114061,0.0058317882,0.0046974883,-0.0011875135,0.012785202,0.0029274648,-0.0019251555,0.0087310831,0.008672662,0.00089327654,0.017069336,0.0042273483,-0.00083230814
Config14,0,20,0.12875475,0.004630082,-0.038016397,0.018048923,-0.0072631155,-0.011104559,0.032107336,0.00064484786,0.0027864892,0.0056853657,-0.00075693017,-0.0088909149,0.015118548,-0.0042380126,0.0044041924,0.00018797811,0.00069788062,-6.0688267E-05,0.011500048,0.0023922415,-0.0035890611,0.0030182689,-0.00063679314,-0.00061716995,0.0085737839,0.0021955201,0.0023721305,0.0038169191,0.0060091385,-0.0039358698,0.0011254527,0.0036497185,-0.00041322631,0.0051052094,-0.0015749981,-0.0017621136,0.009377857,0.0018156783,-0.0077224471,0.015089059,0.0016949061,-0.0094831589
Config14,10,20,0.13942079,0.015101109,-0.039103787,0.016787066,-0.0043544706,-0.0099340143,0.030561099,-0.00020416,0.0044016505,0.0054359019,-0.00026382174,-0.0088407733,0.013571184,-0.0016969584,0.0037171854,0.002339952,0.0023529685,-0.00050904575,0.014287986,0.0030410043,-0.0059242877,0.0032092276,0.00077028527,-0.0011721072,0.009465804,0.0026065281,0.0017576028,0.0057844523,0.0089602649,-0.0029472604,0.0027318976,0.0033725331,-0.00026143966,0.0049576833,-0.002668602,-0.0012765483,0.012850825,0.003680403,-0.0060449327,0.017437714,-0.0004948657,-0.012069816
Config14,20,20,0.15591068,0.027044998,-0.03575979,0.01806822,-0.0031048724,-0.0077415758,0.029019199,0.00036486284,0.0019793227,0.005349727,-0.00059412413,-0.0078867918,0.01279292,0.0023953914,0.0032775355,0.0047894915,0.0055267627,-0.0011408237,0.01576812,0.00023772708,-0.0045436963,0.0041422599,0.00076934641,-0.00034984046,0.011536283,0.0033685137,0.0039483607,0.0065471454,0.0068083757,6.241825E-05,0.0064081748,0.0042245664,-0.0019167437,0.0072985286,-0.0017548942,-0.0043328523,0.014801846,0.0043287842,-0.0059746187,0.019388767,0.0044745583,-0.011140484
Config14,30,20,0.17351374,0.041928493,-0.031456883,0.016535261,-0.0022146908,-0.009492477,0.033378165,0.0071255221,-0.00010997237,0.0059699588,0.0013312965,-0.0067482153,0.013372054,0.0070303847,0.0044903065,0.0068890677,0.0055080282,-0.0029247575,0.016445522,-0.001364985,-0.0035283188,0.0052999839,0.00088186473,0.00071591979,0.01211432,0.0034134016,0.0035283062,0.0068213055,0.006324278,0.0019529987,0.0068601528,0.0035826407,0.00017478687,0.0084491848,-0.00039776667,-0.0030774389,0.019142115,0.0058433463,-0.0043919325,0.022236648,0.0048651731,-0.012046089
Config14,40,20,0.19755386,0.05050795,-0.038520885,0.015952516,0.00085709173,-0.010180637,0.039708057,0.013034196,-0.0028613713,0.0083745001,0.0031855223,-0.0081218198,0.014592943,0.012056673,0.0065328137,0.0077768743,0.0065324744,-0.0022783097,0.017453469,-0.0039049936,-0.0029790243,0.0059507865,0.0017926909,0.0015092693,0.01247158,0.0011288162,0.0050460277,0.0086793535,0.0075775014,-0.0024918856,0.010168939,0.0036426014,-0.00085809538,0.012398191,0.0016419889,-0.0052695513,0.020019792,0.0031693086,-0.0032211827,0.024006855,-0.00020592207,-0.013347119
Config14,50,20,0.21306974,0.057111481,-0.025626209,0.011642672,0.0020728762,-0.012741639,0.048034726,0.017371445,-0.0012413881,0.007398891,0.0052013481,-0.0072484895,0.015012383,0.017481984,0.010094176,0.0080202675,0.0055672125,-0.00054353342,0.016531916,-0.0068559155,-0.0061219546,0.0067122064,-0.00067521882,0.0016585027,0.012104224,2.0598168E-05,0.0043735945,0.013910319,0.013193086,0.0023820293,0.010294768,0.0017473518,-0.0021605508,0.01543741,0.0011428429,-0.0076193689,0.022736225,0.0028528634,0.0018598312,0.025233732,-0.0020089928,-0.0083174195
Config14,60,20,0.22478493,0.038168,-0.020781808,0.011743535,0.0042788077,-0.014972576,0.048537037,0.012245557,0.00023180203,0.010215254,0.0024012415,-0.010812542,0.015031171,0.016761175,0.013684093,0.0097269534,0.0048287834,0.00029535999,0.015083547,-0.0071998988,-0.0067916529,0.0077239145,0.00043357995,0.0039301406,0.010996077,-0.0017291011,0.0029451687,0.01607992,0.013591251,0.0027607368,0.01173982,-0.00011284876,-0.00388071,0.017716121,-0.0012570775,-0.0095959383,0.021977345,-0.00038116594,0.005496931,0.028214239,-0.0056923042,-0.0040726217
Config14,70,20,0.23569428,0.019833365,-0.020217412,0.014744726,0.005678245,-0.015883587,0.04506124,0.014665703,-0.0021347294,0.013074467,0.0047000697,-0.007902362,0.016715816,0.01907695,0.01750059,0.010063439,0.0030779541,0.00045211643,0.013345719,-0.0070908541,-0.0074265757,0.0081753059,-0.00012805272,0.0052544409,0.0090226449,-0.0029230062,0.0014230357,0.01624198,0.0058495425,0.0049438057,0.015808556,-0.0033536275,-0.0064876421,0.023470345,-0.0075582803,-0.010244735,0.020720779,-0.0047199392,0.0040057183,0.029249265,-0.0074413392,-0.0037174876
Config14,80,20,0.2310761,0.0076553697,-0.016971345,0.014643822,0.0098367376,-0.013460048,0.04161951,0.013792286,-0.0010330931,0.0058306327,0.0046680949,-0.0029647388,0.016568325,0.017071657,0.016939197,0.010183954,0.001364427,0.00056589232,0.012617874,-0.0063347012,-0.0076808754,0.0080799735,-0.00076626258,0.0055561403,0.0078843748,-0.0029093343,-0.00020122933,0.020539727,0.00017375037,0.0037241963,0.017413786,-0.003662524,-0.0066430348,0.025677997,-0.0096756337,-0.010619094,0.020099709,-0.0068318023,0.0038295246,0.029916415,-0.0090713257,-0.0049841826
Config14,90,20,0.22654974,-0.0023516188,-0.01626107,0.017462251,0.010618361,-0.013106703,0.038195584,0.014203382,-0.002029449,0.0053699564,0.0019224126,-0.0037261529,0.018336927,0.013888453,0.016197324,0.0105293,-0.00024995923,0.0003545351,0.011868718,-0.0055062748,-0.0059508332,0.0081980614,-0.0014194814,0.0061413811,0.0063587938,-0.0034046969,-0.0012461326,0.023598801,-0.0027620098,0.0069657064,0.014187041,-0.0036074273,-0.0059778482,0.025984838,-0.0092084896,-0.011657682,0.017419348,-0.007202772,0.0030132592,0.029040124,-0.0096231159,-0.005238476
Config14,100,20,0.21183144,-0.012061186,-0.025208316,0.017962608,0.012034764,-0.0098786786,0.034056194,0.010800249,-0.0047224336,0.0068506222,0.0011187239,-0.0074415435,0.017734615,0.010735456,0.015597438,0.0084306717,-0.0015448555,0.00022081323,0.011350326,-0.0047557422,-0.0072515668,0.0083961309,-0.0029653428,0.0051646619,0.0046996952,-0.0017423535,-0.0017061711,0.021215059,-0.0052806663,0.0059169094,0.011955857,-0.0046561201,-0.0060837411,0.025907433,-0.0076251998,-0.013277516,0.01557395,-0.0084785972,0.0022876448,0.027698277,-0.0097015012,-0.0040341326
Config14,110,20,0.20142298,-0.030574849,-0.028207372,0.015865118,0.010539403,-0.0056623183,0.032172788,0.0072748648,-0.0031265432,0.010721581,-0.00075491414,-0.0063086628,0.018363044,0.0044114045,0.012455697,0.0077017572,-0.0024182575,-0.002705457,0.010945804,-0.0039428676,-0.0080647451,0.007102993,-0.0040035404,0.0033401547,0.0039600873,0.00014442651,-0.0010091731,0.019767597,-0.010156375,0.0052684286,0.0095988866,-0.0053488326,-0.0062211207,0.026265345,-0.0061268761,-0.014819675,0.01271513,-0.010101183,0.0016993387,0.026242853,-0.010092103,-0.0030532959
Config14,120,20,0.18478778,-0.022163068,-0.023905275,0.01523742,0.010828512,-0.0010135947,0.031385766,0.0081301178,-0.0013921335,0.010048929,-0.0022304951,-0.0049331482,0.018845009,0.0035809804,0.014387239,0.0059572618,-0.0021561522,-0.0039343885,0.0097592462,-0.0020874341,-0.006683278,0.0036072885,-0.00357538,0.0014264787,0.0040781872,0.0013579753,-0.00038729539,0.020728116,-0.0087756784,0.0067144356,0.0077243281,-0.0045784504,-0.0081367622,0.026251193,-0.0040248931,-0.016178159,0.0080287689,-0.0099795022,0.0012338243,0.02313627,-0.0086526683,-0.0050084926
Config14,130,20,0.17425642,-0.023209079,-0.022552182,0.01069804,0.0092936161,-0.00011118699,0.030318743,0.0070548606,-0.0015689428,0.012162832,-0.0037064511,-0.0054213061,0.018084545,0.0009731647,0.014894758,0.0062891752,-0.0042281185,-0.0029146635,0.0088902005,-0.0020738145,-0.0050310291,0.00211024,-0.0021696262,-6.2522172E-05,0.0060633959,-0.00080220305,-0.00075832432,0.023124806,-0.0095560638,0.0074052398,0.0069009253,-0.0019782627,-0.009727856,0.025491922,-0.0017462347,-0.014346455,0.0036831153,-0.007672703,0.0013290472,0.020438478,-0.0065972427,-0.0062389407
Config14,140,20,0.15985145,-0.022481337,-0.024064599,0.0072569062,0.00971354,-0.0017775698,0.029341038,-0.00043387354,-0.00094327355,0.0098166607,-0.003900198,-0.0049723553,0.017323725,-0.00068772471,0.013315752,0.0062255596,-0.0043945769,-0.0038908739,0.00933228,-0.0026114582,-0.0037156241,0.0013013648,-0.00047933115,7.7131448E-06,0.0059290246,0.0021149627,-0.0016350229,0.024360904,-0.013683386,0.0031231524,0.0055650645,-0.00045145939,-0.0084644654,0.023687121,0.0015010504,-0.012487581,0.00062592607,-0.0061805455,0.0008343044,0.019085879,-0.0029883361,-0.0034587553
Config14,150,20,0.15295857,-0.018737217,-0.023244258,0.0087352996,0.0054076617,0.00087135993,0.027128097,-0.0039754468,-0.0031406411,0.011219972,-0.005552288,-0.0051820516,0.017090408,-0.0048508226,0.011605036,0.0060056007,-0.0036513057,-0.005698391,0.0097867496,2.385323E-05,-0.0031453321,0.00074682476,0.0010428611,0.00037847851,0.0076365362,0.0055185375,-0.0021727763,0.023476805,-0.014860375,0.0020815751,0.0040028654,-0.00012309857,-0.0065963455,0.021208549,0.0061315572,-0.010277386,-0.0012786933,-0.0026059256,0.00081222776,0.017199552,-0.0012424263,-0.0027800116
Config14,160,20,0.14047643,0.0044660966,-0.01348457,0.0093495497,0.0088872929,0.0044064926,0.026031967,-0.001226371,-0.0042908393,0.0072062939,-0.0043077625,-0.002995938,0.013373883,-0.005853512,0.0098172174,0.0061619359,-0.0041605312,-0.0053318518,0.01032898,0.0025256772,-0.0026999244,0.00077993424,0.0030392367,1.6227803E-05,0.010195886,0.0067960654,-0.0021043516,0.019635881,-0.012124022,-4.3764882E-05,0.0048289298,0.0021952004,-0.0056513113,0.019017933,0.0085943871,-0.0043331155,-0.0016466195,-0.0013858758,0.0011750708,0.015211877,0.0014863109,-0.001448482
Config14,170,20,0.12763785,0.02225762,-0.012215096,0.0079957176,0.0062878585,0.00074263529,0.024306061,0.0022451384,-0.0057943696,0.003781358,-0.0015941656,-0.0027978652,0.012349714,-0.006956474,0.0095165283,0.0035669591,-0.00055922484,-0.0030007865,0.010929272,0.003269413,-0.00092073307,0.0015603622,0.0052022978,-0.00086009141,0.012557559,0.006303559,-0.0030221468,0.013427568,-0.0092149001,-0.0028585941,0.0050592701,0.004427227,-0.0041526593,0.01790404,0.0082561545,-0.0021280396,0.00086448028,0.0016123579,0.00027035407,0.013335491,0.0029783787,0.0027906718
